Event.Index,UTC.Timestamp,UTC.Date,Participant.Private.ID,Task.Version,Trial.Number,Response,display,ARGUER_ID,discuss_1,read_1,age,gender,edu,argument_ID,Arg_Position,Arguments,rater_position,response_ratings,Arguer_Position,argument_index,Rater_ID,argument_Position,condition,ITT_cond,passedITT
39,1659976651267,08/08/2022 16:37:31,6895905,2,37,Agree,statements,36,Rarely,Most weeks,22,Non-binary,"Undergraduate degree (BSc, BA)",6,For,I don't want to risk being affected by the symptoms of 'long covid' for the rest of my life,Pro,6,PRO,216,193,For,Baseline,0,NA
40,1659976657836,08/08/2022 16:37:37,6895905,2,38,Strongly Agree,statements,34,Rarely,Rarely,38,Male,"Undergraduate degree (BSc, BA)",4,For,Protecting Health of yourself and protecting people around you by breaking the infection trend therefore avoiding illness and hospital stays.,Pro,7,PRO,202,193,For,Baseline,0,NA
42,1659976664590,08/08/2022 16:37:44,6895905,2,40,Strongly Agree,statements,31,Rarely,Rarely,34,Male,Doctorate (PhD),5,For,It helps me to protect myself and others from becoming seriously ill.,Pro,7,PRO,185,193,For,Baseline,0,NA
44,1659976666922,08/08/2022 16:37:46,6895905,2,42,Strongly Agree,statements,39,Rarely,A few times a year,31,Female,"Postgraduate degree (MSc, MA, MPhil)",4,For,We need to get back to normal life,Pro,7,PRO,232,193,For,Baseline,0,NA
45,1659976668682,08/08/2022 16:37:48,6895905,2,43,Strongly Agree,statements,31,Rarely,Rarely,34,Male,Doctorate (PhD),4,For,It can help us return to 'normal' sooner than if I didn't do it.,Pro,7,PRO,184,193,For,Baseline,0,NA
49,1659976677310,08/08/2022 16:37:57,6895905,2,47,Strongly Agree,statements,38,Rarely,Once or twice a year,20,Female,Vocational Training / Apprenticeship,5,For,to help try and save lives,Pro,7,PRO,227,193,For,Baseline,0,NA
50,1659976678604,08/08/2022 16:37:58,6895905,2,48,Strongly Agree,statements,35,Rarely,Once or twice a year,30,Female,"Undergraduate degree (BSc, BA)",6,For,I trust those who have made the vaccine,Pro,7,PRO,210,193,For,Baseline,0,NA
53,1659976694792,08/08/2022 16:38:14,6895905,2,51,Strongly Agree,statements,40,Once or twice a year,Once or twice a year,38,Female,"Undergraduate degree (BSc, BA)",6,For,I trust the scientists/science,Pro,7,PRO,240,193,For,Baseline,0,NA
56,1659976700548,08/08/2022 16:38:20,6895905,2,54,Strongly Agree,statements,33,Rarely,Rarely,45,Female,"Undergraduate degree (BSc, BA)",6,For,They donât want the potential worry of getting COVID.,Pro,7,PRO,198,193,For,Baseline,0,NA
58,1659976705139,08/08/2022 16:38:25,6895905,2,56,Strongly Agree,statements,33,Rarely,Rarely,45,Female,"Undergraduate degree (BSc, BA)",4,For,To be safe and healthy,Pro,7,PRO,196,193,For,Baseline,0,NA
60,1659976710530,08/08/2022 16:38:30,6895905,2,58,Strongly Agree,statements,38,Rarely,Once or twice a year,20,Female,Vocational Training / Apprenticeship,4,For,To help the world go back to normal,Pro,7,PRO,226,193,For,Baseline,0,NA
64,1659976723260,08/08/2022 16:38:43,6895905,2,62,Strongly Agree,statements,36,Rarely,Most weeks,22,Non-binary,"Undergraduate degree (BSc, BA)",4,For,Idon't want to die from Covid-19,Pro,7,PRO,214,193,For,Baseline,0,NA
4,1659976681314,08/08/2022 16:38:01,6895908,2,2,Neither Agree nor Disagree,statements,37,Rarely,Rarely,30,Female,"Undergraduate degree (BSc, BA)",5,For,To stop me becoming unwell with it,Pro,4,PRO,221,195,For,Baseline,0,NA
5,1659976697054,08/08/2022 16:38:17,6895908,2,3,Somewhat Disagree,statements,37,Rarely,Rarely,30,Female,"Undergraduate degree (BSc, BA)",6,For,So they don't die from it,Pro,3,PRO,222,195,For,Baseline,0,NA
6,1659976704933,08/08/2022 16:38:24,6895908,2,4,Strongly Agree,statements,36,Rarely,Most weeks,22,Non-binary,"Undergraduate degree (BSc, BA)",6,For,I don't want to risk being affected by the symptoms of 'long covid' for the rest of my life,Pro,7,PRO,216,195,For,Baseline,0,NA
10,1659976729487,08/08/2022 16:38:49,6895908,2,8,Strongly Agree,statements,39,Rarely,A few times a year,31,Female,"Postgraduate degree (MSc, MA, MPhil)",6,For,It's the safest option rather than catching the virus,Pro,7,PRO,234,195,For,Baseline,0,NA
12,1659976747909,08/08/2022 16:39:07,6895908,2,10,Strongly Agree,statements,35,Rarely,Once or twice a year,30,Female,"Undergraduate degree (BSc, BA)",5,For,I want to help protect others,Pro,7,PRO,209,195,For,Baseline,0,NA
13,1659976751174,08/08/2022 16:39:11,6895908,2,11,Strongly Agree,statements,38,Rarely,Once or twice a year,20,Female,Vocational Training / Apprenticeship,4,For,To help the world go back to normal,Pro,7,PRO,226,195,For,Baseline,0,NA
14,1659976753597,08/08/2022 16:39:13,6895908,2,12,Strongly Agree,statements,33,Rarely,Rarely,45,Female,"Undergraduate degree (BSc, BA)",6,For,They donât want the potential worry of getting COVID.,Pro,7,PRO,198,195,For,Baseline,0,NA
17,1659976766665,08/08/2022 16:39:26,6895908,2,15,Strongly Agree,statements,31,Rarely,Rarely,34,Male,Doctorate (PhD),6,For,Aren't we lucky/fortunate how quickly this has been developed and we are in a position where we can get a vaccine.,Pro,7,PRO,186,195,For,Baseline,0,NA
22,1659976790817,08/08/2022 16:39:50,6895908,2,20,Strongly Agree,statements,35,Rarely,Once or twice a year,30,Female,"Undergraduate degree (BSc, BA)",4,For,I want to be well protected,Pro,7,PRO,208,195,For,Baseline,0,NA
27,1659976808771,08/08/2022 16:40:08,6895908,2,25,Strongly Agree,statements,36,Rarely,Most weeks,22,Non-binary,"Undergraduate degree (BSc, BA)",4,For,Idon't want to die from Covid-19,Pro,7,PRO,214,195,For,Baseline,0,NA
29,1659976819565,08/08/2022 16:40:19,6895908,2,27,Strongly Agree,statements,34,Rarely,Rarely,38,Male,"Undergraduate degree (BSc, BA)",4,For,Protecting Health of yourself and protecting people around you by breaking the infection trend therefore avoiding illness and hospital stays.,Pro,7,PRO,202,195,For,Baseline,0,NA
30,1659976830185,08/08/2022 16:40:30,6895908,2,28,Strongly Agree,statements,34,Rarely,Rarely,38,Male,"Undergraduate degree (BSc, BA)",6,For,The ability to end lockdown and restart the economy fully in turn giving us all the freedom we have been used to. By not having the vaccine the chances of leaving lockdown and having a normal reduce,Pro,7,PRO,204,195,For,Baseline,0,NA
36,1659976857676,08/08/2022 16:40:57,6895908,2,34,Strongly Agree,statements,34,Rarely,Rarely,38,Male,"Undergraduate degree (BSc, BA)",5,For,Avoiding severe illness,Pro,7,PRO,203,195,For,Baseline,0,NA
38,1659976863296,08/08/2022 16:41:03,6895908,2,36,Strongly Agree,statements,32,Rarely,Most weeks,25,Female,"Postgraduate degree (MSc, MA, MPhil)",6,For,For life to return to normal you need the vaccine,Pro,7,PRO,192,195,For,Baseline,0,NA
39,1659976871802,08/08/2022 16:41:11,6895908,2,37,Neither Agree nor Disagree,statements,40,Once or twice a year,Once or twice a year,38,Female,"Undergraduate degree (BSc, BA)",4,For,I am vulnerable to covid 19,Pro,4,PRO,238,195,For,Baseline,0,NA
41,1659976880109,08/08/2022 16:41:20,6895908,2,39,Strongly Agree,statements,39,Rarely,A few times a year,31,Female,"Postgraduate degree (MSc, MA, MPhil)",5,For,"I want to protect myself, my friends and my family",Pro,7,PRO,233,195,For,Baseline,0,NA
43,1659976890760,08/08/2022 16:41:30,6895908,2,41,Agree,statements,35,Rarely,Once or twice a year,30,Female,"Undergraduate degree (BSc, BA)",6,For,I trust those who have made the vaccine,Pro,6,PRO,210,195,For,Baseline,0,NA
45,1659976905361,08/08/2022 16:41:45,6895908,2,43,Strongly Agree,statements,32,Rarely,Most weeks,25,Female,"Postgraduate degree (MSc, MA, MPhil)",4,For,Vaccines have been going on for years so they are good to protect us,Pro,7,PRO,190,195,For,Baseline,0,NA
46,1659976911670,08/08/2022 16:41:51,6895908,2,44,Somewhat Agree,statements,32,Rarely,Most weeks,25,Female,"Postgraduate degree (MSc, MA, MPhil)",5,For,Vaccine companies are not making a profit so why not get it,Pro,5,PRO,191,195,For,Baseline,0,NA
47,1659976914014,08/08/2022 16:41:54,6895908,2,45,Strongly Agree,statements,39,Rarely,A few times a year,31,Female,"Postgraduate degree (MSc, MA, MPhil)",4,For,We need to get back to normal life,Pro,7,PRO,232,195,For,Baseline,0,NA
48,1659976916679,08/08/2022 16:41:56,6895908,2,46,Strongly Agree,statements,31,Rarely,Rarely,34,Male,Doctorate (PhD),4,For,It can help us return to 'normal' sooner than if I didn't do it.,Pro,7,PRO,184,195,For,Baseline,0,NA
49,1659976920749,08/08/2022 16:42:00,6895908,2,47,Strongly Agree,statements,38,Rarely,Once or twice a year,20,Female,Vocational Training / Apprenticeship,6,For,to help protect the nhs so they are not too busy,Pro,7,PRO,228,195,For,Baseline,0,NA
51,1659976923848,08/08/2022 16:42:03,6895908,2,49,Strongly Agree,statements,36,Rarely,Most weeks,22,Non-binary,"Undergraduate degree (BSc, BA)",5,For,I want to protect elderly relatives and friends,Pro,7,PRO,215,195,For,Baseline,0,NA
54,1659976934338,08/08/2022 16:42:14,6895908,2,52,Strongly Agree,statements,38,Rarely,Once or twice a year,20,Female,Vocational Training / Apprenticeship,5,For,to help try and save lives,Pro,7,PRO,227,195,For,Baseline,0,NA
56,1659976943308,08/08/2022 16:42:23,6895908,2,54,Strongly Agree,statements,33,Rarely,Rarely,45,Female,"Undergraduate degree (BSc, BA)",4,For,To be safe and healthy,Pro,7,PRO,196,195,For,Baseline,0,NA
57,1659976944575,08/08/2022 16:42:24,6895908,2,55,Strongly Agree,statements,37,Rarely,Rarely,30,Female,"Undergraduate degree (BSc, BA)",4,For,To protect my family and friends,Pro,7,PRO,220,195,For,Baseline,0,NA
58,1659976945776,08/08/2022 16:42:25,6895908,2,56,Strongly Agree,statements,33,Rarely,Rarely,45,Female,"Undergraduate degree (BSc, BA)",5,For,To get back to a sense of normality.,Pro,7,PRO,197,195,For,Baseline,0,NA
59,1659976948496,08/08/2022 16:42:28,6895908,2,57,Strongly Agree,statements,40,Once or twice a year,Once or twice a year,38,Female,"Undergraduate degree (BSc, BA)",5,For,"I wish to protect other people including family, friends and colleagues",Pro,7,PRO,239,195,For,Baseline,0,NA
61,1659976953365,08/08/2022 16:42:33,6895908,2,59,Strongly Agree,statements,40,Once or twice a year,Once or twice a year,38,Female,"Undergraduate degree (BSc, BA)",6,For,I trust the scientists/science,Pro,7,PRO,240,195,For,Baseline,0,NA
62,1659976955947,08/08/2022 16:42:35,6895908,2,60,Strongly Agree,statements,31,Rarely,Rarely,34,Male,Doctorate (PhD),5,For,It helps me to protect myself and others from becoming seriously ill.,Pro,7,PRO,185,195,For,Baseline,0,NA
4,1659975734482,08/08/2022 16:22:14,6895745,2,2,Somewhat Agree,statements,33,Rarely,Rarely,45,Female,"Undergraduate degree (BSc, BA)",6,For,They donât want the potential worry of getting COVID.,Pro,5,PRO,198,113,For,Baseline,0,NA
5,1659975737226,08/08/2022 16:22:17,6895745,2,3,Strongly Agree,statements,36,Rarely,Most weeks,22,Non-binary,"Undergraduate degree (BSc, BA)",5,For,I want to protect elderly relatives and friends,Pro,7,PRO,215,113,For,Baseline,0,NA
7,1659975743865,08/08/2022 16:22:23,6895745,2,5,Strongly Agree,statements,35,Rarely,Once or twice a year,30,Female,"Undergraduate degree (BSc, BA)",4,For,I want to be well protected,Pro,7,PRO,208,113,For,Baseline,0,NA
10,1659975753901,08/08/2022 16:22:33,6895745,2,8,Agree,statements,40,Once or twice a year,Once or twice a year,38,Female,"Undergraduate degree (BSc, BA)",6,For,I trust the scientists/science,Pro,6,PRO,240,113,For,Baseline,0,NA
11,1659975758286,08/08/2022 16:22:38,6895745,2,9,Agree,statements,37,Rarely,Rarely,30,Female,"Undergraduate degree (BSc, BA)",6,For,So they don't die from it,Pro,6,PRO,222,113,For,Baseline,0,NA
12,1659975760517,08/08/2022 16:22:40,6895745,2,10,Strongly Agree,statements,39,Rarely,A few times a year,31,Female,"Postgraduate degree (MSc, MA, MPhil)",5,For,"I want to protect myself, my friends and my family",Pro,7,PRO,233,113,For,Baseline,0,NA
13,1659975763777,08/08/2022 16:22:43,6895745,2,11,Agree,statements,39,Rarely,A few times a year,31,Female,"Postgraduate degree (MSc, MA, MPhil)",4,For,We need to get back to normal life,Pro,6,PRO,232,113,For,Baseline,0,NA
15,1659975772583,08/08/2022 16:22:52,6895745,2,13,Strongly Agree,statements,38,Rarely,Once or twice a year,20,Female,Vocational Training / Apprenticeship,4,For,To help the world go back to normal,Pro,7,PRO,226,113,For,Baseline,0,NA
17,1659975778576,08/08/2022 16:22:58,6895745,2,15,Agree,statements,37,Rarely,Rarely,30,Female,"Undergraduate degree (BSc, BA)",5,For,To stop me becoming unwell with it,Pro,6,PRO,221,113,For,Baseline,0,NA
23,1659975797073,08/08/2022 16:23:17,6895745,2,21,Strongly Agree,statements,33,Rarely,Rarely,45,Female,"Undergraduate degree (BSc, BA)",5,For,To get back to a sense of normality.,Pro,7,PRO,197,113,For,Baseline,0,NA
25,1659975805040,08/08/2022 16:23:25,6895745,2,23,Strongly Agree,statements,34,Rarely,Rarely,38,Male,"Undergraduate degree (BSc, BA)",4,For,Protecting Health of yourself and protecting people around you by breaking the infection trend therefore avoiding illness and hospital stays.,Pro,7,PRO,202,113,For,Baseline,0,NA
26,1659975812124,08/08/2022 16:23:32,6895745,2,24,Agree,statements,32,Rarely,Most weeks,25,Female,"Postgraduate degree (MSc, MA, MPhil)",5,For,Vaccine companies are not making a profit so why not get it,Pro,6,PRO,191,113,For,Baseline,0,NA
28,1659975817680,08/08/2022 16:23:37,6895745,2,26,Agree,statements,34,Rarely,Rarely,38,Male,"Undergraduate degree (BSc, BA)",5,For,Avoiding severe illness,Pro,6,PRO,203,113,For,Baseline,0,NA
31,1659975825849,08/08/2022 16:23:45,6895745,2,29,Strongly Agree,statements,31,Rarely,Rarely,34,Male,Doctorate (PhD),5,For,It helps me to protect myself and others from becoming seriously ill.,Pro,7,PRO,185,113,For,Baseline,0,NA
32,1659975827092,08/08/2022 16:23:47,6895745,2,30,Strongly Agree,statements,35,Rarely,Once or twice a year,30,Female,"Undergraduate degree (BSc, BA)",5,For,I want to help protect others,Pro,7,PRO,209,113,For,Baseline,0,NA
34,1659975833022,08/08/2022 16:23:53,6895745,2,32,Agree,statements,31,Rarely,Rarely,34,Male,Doctorate (PhD),4,For,It can help us return to 'normal' sooner than if I didn't do it.,Pro,6,PRO,184,113,For,Baseline,0,NA
35,1659975835807,08/08/2022 16:23:55,6895745,2,33,Strongly Agree,statements,36,Rarely,Most weeks,22,Non-binary,"Undergraduate degree (BSc, BA)",4,For,Idon't want to die from Covid-19,Pro,7,PRO,214,113,For,Baseline,0,NA
37,1659975842506,08/08/2022 16:24:02,6895745,2,35,Disagree,statements,40,Once or twice a year,Once or twice a year,38,Female,"Undergraduate degree (BSc, BA)",4,For,I am vulnerable to covid 19,Pro,2,PRO,238,113,For,Baseline,0,NA
38,1659975845702,08/08/2022 16:24:05,6895745,2,36,Agree,statements,32,Rarely,Most weeks,25,Female,"Postgraduate degree (MSc, MA, MPhil)",4,For,Vaccines have been going on for years so they are good to protect us,Pro,6,PRO,190,113,For,Baseline,0,NA
46,1659975864748,08/08/2022 16:24:24,6895745,2,44,Agree,statements,32,Rarely,Most weeks,25,Female,"Postgraduate degree (MSc, MA, MPhil)",6,For,For life to return to normal you need the vaccine,Pro,6,PRO,192,113,For,Baseline,0,NA
48,1659975868884,08/08/2022 16:24:28,6895745,2,46,Agree,statements,33,Rarely,Rarely,45,Female,"Undergraduate degree (BSc, BA)",4,For,To be safe and healthy,Pro,6,PRO,196,113,For,Baseline,0,NA
49,1659975872669,08/08/2022 16:24:32,6895745,2,47,Agree,statements,38,Rarely,Once or twice a year,20,Female,Vocational Training / Apprenticeship,6,For,to help protect the nhs so they are not too busy,Pro,6,PRO,228,113,For,Baseline,0,NA
50,1659975874372,08/08/2022 16:24:34,6895745,2,48,Agree,statements,39,Rarely,A few times a year,31,Female,"Postgraduate degree (MSc, MA, MPhil)",6,For,It's the safest option rather than catching the virus,Pro,6,PRO,234,113,For,Baseline,0,NA
51,1659975876912,08/08/2022 16:24:36,6895745,2,49,Strongly Agree,statements,40,Once or twice a year,Once or twice a year,38,Female,"Undergraduate degree (BSc, BA)",5,For,"I wish to protect other people including family, friends and colleagues",Pro,7,PRO,239,113,For,Baseline,0,NA
53,1659975884693,08/08/2022 16:24:44,6895745,2,51,Strongly Agree,statements,37,Rarely,Rarely,30,Female,"Undergraduate degree (BSc, BA)",4,For,To protect my family and friends,Pro,7,PRO,220,113,For,Baseline,0,NA
55,1659975890541,08/08/2022 16:24:50,6895745,2,53,Agree,statements,35,Rarely,Once or twice a year,30,Female,"Undergraduate degree (BSc, BA)",6,For,I trust those who have made the vaccine,Pro,6,PRO,210,113,For,Baseline,0,NA
56,1659975897142,08/08/2022 16:24:57,6895745,2,54,Agree,statements,34,Rarely,Rarely,38,Male,"Undergraduate degree (BSc, BA)",6,For,The ability to end lockdown and restart the economy fully in turn giving us all the freedom we have been used to. By not having the vaccine the chances of leaving lockdown and having a normal reduce,Pro,6,PRO,204,113,For,Baseline,0,NA
57,1659975901013,08/08/2022 16:25:01,6895745,2,55,Agree,statements,31,Rarely,Rarely,34,Male,Doctorate (PhD),6,For,Aren't we lucky/fortunate how quickly this has been developed and we are in a position where we can get a vaccine.,Pro,6,PRO,186,113,For,Baseline,0,NA
60,1659975907775,08/08/2022 16:25:07,6895745,2,58,Agree,statements,38,Rarely,Once or twice a year,20,Female,Vocational Training / Apprenticeship,5,For,to help try and save lives,Pro,6,PRO,227,113,For,Baseline,0,NA
61,1659975912006,08/08/2022 16:25:12,6895745,2,59,Agree,statements,36,Rarely,Most weeks,22,Non-binary,"Undergraduate degree (BSc, BA)",6,For,I don't want to risk being affected by the symptoms of 'long covid' for the rest of my life,Pro,6,PRO,216,113,For,Baseline,0,NA
5,1659975550291,08/08/2022 16:19:10,6895731,2,3,Strongly Agree,statements,39,Rarely,A few times a year,31,Female,"Postgraduate degree (MSc, MA, MPhil)",5,For,"I want to protect myself, my friends and my family",Pro,7,PRO,233,110,For,Baseline,0,NA
8,1659975559877,08/08/2022 16:19:19,6895731,2,6,Agree,statements,40,Once or twice a year,Once or twice a year,38,Female,"Undergraduate degree (BSc, BA)",5,For,"I wish to protect other people including family, friends and colleagues",Pro,6,PRO,239,110,For,Baseline,0,NA
9,1659975561741,08/08/2022 16:19:21,6895731,2,7,Strongly Agree,statements,33,Rarely,Rarely,45,Female,"Undergraduate degree (BSc, BA)",5,For,To get back to a sense of normality.,Pro,7,PRO,197,110,For,Baseline,0,NA
13,1659975574796,08/08/2022 16:19:34,6895731,2,11,Agree,statements,31,Rarely,Rarely,34,Male,Doctorate (PhD),6,For,Aren't we lucky/fortunate how quickly this has been developed and we are in a position where we can get a vaccine.,Pro,6,PRO,186,110,For,Baseline,0,NA
16,1659975582372,08/08/2022 16:19:42,6895731,2,14,Somewhat Agree,statements,35,Rarely,Once or twice a year,30,Female,"Undergraduate degree (BSc, BA)",6,For,I trust those who have made the vaccine,Pro,5,PRO,210,110,For,Baseline,0,NA
17,1659975584029,08/08/2022 16:19:44,6895731,2,15,Agree,statements,35,Rarely,Once or twice a year,30,Female,"Undergraduate degree (BSc, BA)",5,For,I want to help protect others,Pro,6,PRO,209,110,For,Baseline,0,NA
19,1659975589914,08/08/2022 16:19:49,6895731,2,17,Strongly Agree,statements,32,Rarely,Most weeks,25,Female,"Postgraduate degree (MSc, MA, MPhil)",6,For,For life to return to normal you need the vaccine,Pro,7,PRO,192,110,For,Baseline,0,NA
21,1659975595626,08/08/2022 16:19:55,6895731,2,19,Strongly Agree,statements,40,Once or twice a year,Once or twice a year,38,Female,"Undergraduate degree (BSc, BA)",6,For,I trust the scientists/science,Pro,7,PRO,240,110,For,Baseline,0,NA
22,1659975599242,08/08/2022 16:19:59,6895731,2,20,Agree,statements,37,Rarely,Rarely,30,Female,"Undergraduate degree (BSc, BA)",6,For,So they don't die from it,Pro,6,PRO,222,110,For,Baseline,0,NA
23,1659975603396,08/08/2022 16:20:03,6895731,2,21,Strongly Agree,statements,34,Rarely,Rarely,38,Male,"Undergraduate degree (BSc, BA)",4,For,Protecting Health of yourself and protecting people around you by breaking the infection trend therefore avoiding illness and hospital stays.,Pro,7,PRO,202,110,For,Baseline,0,NA
25,1659975609424,08/08/2022 16:20:09,6895731,2,23,Strongly Agree,statements,31,Rarely,Rarely,34,Male,Doctorate (PhD),4,For,It can help us return to 'normal' sooner than if I didn't do it.,Pro,7,PRO,184,110,For,Baseline,0,NA
30,1659975627852,08/08/2022 16:20:27,6895731,2,28,Agree,statements,36,Rarely,Most weeks,22,Non-binary,"Undergraduate degree (BSc, BA)",4,For,Idon't want to die from Covid-19,Pro,6,PRO,214,110,For,Baseline,0,NA
33,1659975634290,08/08/2022 16:20:34,6895731,2,31,Strongly Agree,statements,39,Rarely,A few times a year,31,Female,"Postgraduate degree (MSc, MA, MPhil)",4,For,We need to get back to normal life,Pro,7,PRO,232,110,For,Baseline,0,NA
34,1659975636208,08/08/2022 16:20:36,6895731,2,32,Agree,statements,34,Rarely,Rarely,38,Male,"Undergraduate degree (BSc, BA)",5,For,Avoiding severe illness,Pro,6,PRO,203,110,For,Baseline,0,NA
35,1659975637722,08/08/2022 16:20:37,6895731,2,33,Agree,statements,37,Rarely,Rarely,30,Female,"Undergraduate degree (BSc, BA)",4,For,To protect my family and friends,Pro,6,PRO,220,110,For,Baseline,0,NA
36,1659975638971,08/08/2022 16:20:38,6895731,2,34,Strongly Agree,statements,38,Rarely,Once or twice a year,20,Female,Vocational Training / Apprenticeship,4,For,To help the world go back to normal,Pro,7,PRO,226,110,For,Baseline,0,NA
37,1659975642622,08/08/2022 16:20:42,6895731,2,35,Strongly Agree,statements,31,Rarely,Rarely,34,Male,Doctorate (PhD),5,For,It helps me to protect myself and others from becoming seriously ill.,Pro,7,PRO,185,110,For,Baseline,0,NA
39,1659975648833,08/08/2022 16:20:48,6895731,2,37,Neither Agree nor Disagree,statements,32,Rarely,Most weeks,25,Female,"Postgraduate degree (MSc, MA, MPhil)",5,For,Vaccine companies are not making a profit so why not get it,Pro,4,PRO,191,110,For,Baseline,0,NA
41,1659975652862,08/08/2022 16:20:52,6895731,2,39,Agree,statements,35,Rarely,Once or twice a year,30,Female,"Undergraduate degree (BSc, BA)",4,For,I want to be well protected,Pro,6,PRO,208,110,For,Baseline,0,NA
43,1659975657600,08/08/2022 16:20:57,6895731,2,41,Agree,statements,38,Rarely,Once or twice a year,20,Female,Vocational Training / Apprenticeship,6,For,to help protect the nhs so they are not too busy,Pro,6,PRO,228,110,For,Baseline,0,NA
47,1659975667804,08/08/2022 16:21:07,6895731,2,45,Somewhat Agree,statements,39,Rarely,A few times a year,31,Female,"Postgraduate degree (MSc, MA, MPhil)",6,For,It's the safest option rather than catching the virus,Pro,5,PRO,234,110,For,Baseline,0,NA
48,1659975670813,08/08/2022 16:21:10,6895731,2,46,Strongly Agree,statements,36,Rarely,Most weeks,22,Non-binary,"Undergraduate degree (BSc, BA)",6,For,I don't want to risk being affected by the symptoms of 'long covid' for the rest of my life,Pro,7,PRO,216,110,For,Baseline,0,NA
49,1659975674348,08/08/2022 16:21:14,6895731,2,47,Disagree,statements,40,Once or twice a year,Once or twice a year,38,Female,"Undergraduate degree (BSc, BA)",4,For,I am vulnerable to covid 19,Pro,2,PRO,238,110,For,Baseline,0,NA
54,1659975695484,08/08/2022 16:21:35,6895731,2,52,Agree,statements,33,Rarely,Rarely,45,Female,"Undergraduate degree (BSc, BA)",6,For,They donât want the potential worry of getting COVID.,Pro,6,PRO,198,110,For,Baseline,0,NA
56,1659975702628,08/08/2022 16:21:42,6895731,2,54,Agree,statements,37,Rarely,Rarely,30,Female,"Undergraduate degree (BSc, BA)",5,For,To stop me becoming unwell with it,Pro,6,PRO,221,110,For,Baseline,0,NA
57,1659975708832,08/08/2022 16:21:48,6895731,2,55,Strongly Agree,statements,34,Rarely,Rarely,38,Male,"Undergraduate degree (BSc, BA)",6,For,The ability to end lockdown and restart the economy fully in turn giving us all the freedom we have been used to. By not having the vaccine the chances of leaving lockdown and having a normal reduce,Pro,7,PRO,204,110,For,Baseline,0,NA
58,1659975709814,08/08/2022 16:21:49,6895731,2,56,Agree,statements,36,Rarely,Most weeks,22,Non-binary,"Undergraduate degree (BSc, BA)",5,For,I want to protect elderly relatives and friends,Pro,6,PRO,215,110,For,Baseline,0,NA
59,1659975711997,08/08/2022 16:21:51,6895731,2,57,Agree,statements,33,Rarely,Rarely,45,Female,"Undergraduate degree (BSc, BA)",4,For,To be safe and healthy,Pro,6,PRO,196,110,For,Baseline,0,NA
60,1659975714826,08/08/2022 16:21:54,6895731,2,58,Strongly Agree,statements,32,Rarely,Most weeks,25,Female,"Postgraduate degree (MSc, MA, MPhil)",4,For,Vaccines have been going on for years so they are good to protect us,Pro,7,PRO,190,110,For,Baseline,0,NA
63,1659975722863,08/08/2022 16:22:02,6895731,2,61,Strongly Agree,statements,38,Rarely,Once or twice a year,20,Female,Vocational Training / Apprenticeship,5,For,to help try and save lives,Pro,7,PRO,227,110,For,Baseline,0,NA
4,1659975421448,08/08/2022 16:17:01,6895719,2,2,Agree,statements,75,Rarely,A few times a year,22,Female,"Undergraduate degree (BSc, BA)",4,For,The positive effects of the vaccine outweigh the negative effects.,Pro,6,PRO,448,108,For,Baseline,0,NA
9,1659975445531,08/08/2022 16:17:25,6895719,2,7,Somewhat Agree,statements,71,Most weeks,Most months,20,Male,A levels,6,For,Mass vaccination eventually means the ending of lockdowns and the return to normal life,Pro,5,PRO,426,108,For,Baseline,0,NA
10,1659975449666,08/08/2022 16:17:29,6895719,2,8,Agree,statements,77,Most weeks,Most months,28,Female,"Undergraduate degree (BSc, BA)",6,For,It's the right thing to do,Pro,6,PRO,462,108,For,Baseline,0,NA
13,1659975457586,08/08/2022 16:17:37,6895719,2,11,Agree,statements,72,A few times a year,Most weeks,29,Female,"Undergraduate degree (BSc, BA)",6,For,I just want life to get back to somewhat normal.,Pro,6,PRO,432,108,For,Baseline,0,NA
15,1659975463030,08/08/2022 16:17:43,6895719,2,13,Strongly Agree,statements,79,Rarely,Most months,37,Female,"Undergraduate degree (BSc, BA)",4,For,I want to be as protected as possible.,Pro,7,PRO,472,108,For,Baseline,0,NA
16,1659975465809,08/08/2022 16:17:45,6895719,2,14,Strongly Agree,statements,79,Rarely,Most months,37,Female,"Undergraduate degree (BSc, BA)",5,For,I want to protect my loved ones and vulnerable people.,Pro,7,PRO,473,108,For,Baseline,0,NA
20,1659975482902,08/08/2022 16:18:02,6895719,2,18,Strongly Disagree,statements,72,A few times a year,Most weeks,29,Female,"Undergraduate degree (BSc, BA)",5,For,I know people who suffer from long COVID.,Pro,1,PRO,431,108,For,Baseline,0,NA
21,1659975485332,08/08/2022 16:18:05,6895719,2,19,Strongly Agree,statements,78,Most weeks,Most weeks,30,Female,A levels,6,For,Keep my family safe.,Pro,7,PRO,468,108,For,Baseline,0,NA
23,1659975497118,08/08/2022 16:18:17,6895719,2,21,Neither Agree nor Disagree,statements,80,Once or twice a year,A few times a year,21,Male,A levels,4,For,Vaccines reduce the spread of the virus to those that are vulnerable.,Pro,4,PRO,478,108,For,Baseline,0,NA
24,1659975498850,08/08/2022 16:18:18,6895719,2,22,Strongly Agree,statements,72,A few times a year,Most weeks,29,Female,"Undergraduate degree (BSc, BA)",4,For,I want to protect myself.,Pro,7,PRO,430,108,For,Baseline,0,NA
25,1659975501233,08/08/2022 16:18:21,6895719,2,23,Strongly Agree,statements,71,Most weeks,Most months,20,Male,A levels,4,For,It protects myself from getting seriously ill with Covid-19,Pro,7,PRO,424,108,For,Baseline,0,NA
