Event.Index,UTC.Timestamp,UTC.Date,Participant.Private.ID,Task.Version,Trial.Number,Response,display,ARGUER_ID,discuss_1,read_1,age,gender,edu,argument_ID,Arg_Position,Arguments,rater_position,response_ratings,Arguer_Position,argument_index,Rater_ID,argument_Position,reasoning_stan,intellectual_stan_1,intellectual_stan_2,intellectual_stan_3,morality_stan_1,morality_stan_2,morality_stan_3,condition,ITT_cond,passedITT
59,1647020696963,11/03/2022 17:44:56,6024038,2,57,Agree,statements,6,Never,Once or twice a year,22,Male,GCSEs,3,For,I feel a vegan diet is cleaner and makes them feel better,Pro,6,ANTI,633,296,For,Agree,Somewhat Disagree,Neither Agree nor Disagree,Somewhat Disagree,Disagree,Disagree,Disagree,ITT,1,1
3,1647020982340,11/03/2022 17:49:42,6024148,2,1,Strongly Agree,statements,1,Rarely,Once or twice a year,35,Female,Doctorate (PhD),2,For,Reducing climate change/environmental impact,Pro,7,ANTI,602,303,For,Strongly agree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,ITT,1,1
5,1647020993687,11/03/2022 17:49:53,6024148,2,3,Strongly Agree,statements,6,Never,Once or twice a year,22,Male,GCSEs,2,For,I feel it is better to reduce the dependency on animals for food due to the environmental reasons,Pro,7,ANTI,632,303,For,Agree,Somewhat Disagree,Neither Agree nor Disagree,Somewhat Disagree,Disagree,Disagree,Disagree,ITT,1,1
6,1647020998561,11/03/2022 17:49:58,6024148,2,4,Neither Agree nor Disagree,statements,10,Rarely,Rarely,39,Male,"Undergraduate degree (BSc, BA),Postgraduate degree (MSc, MA, MPhil)",3,For,environmentally sustainable food,Pro,4,ANTI,657,303,For,Agree,Somewhat Disagree,Somewhat Disagree,Somewhat Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,ITT,1,0
7,1647020998610,11/03/2022 17:49:58,6024148,2,5,Neither Agree nor Disagree,statements,9,Rarely,Once or twice a year,18,Male,Vocational Training / Apprenticeship,1,For,Animals deserve to live,Pro,4,ANTI,649,303,For,Agree,Neither Agree nor Disagree,Somewhat Agree,Somewhat Agree,Somewhat Agree,Somewhat Disagree,Neither Agree nor Disagree,ITT,1,0
10,1647021008608,11/03/2022 17:50:08,6024148,2,8,Somewhat Disagree,statements,2,Rarely,Rarely,22,Male,"Undergraduate degree (BSc, BA)",2,For,It's healthier than eating meat and fast food.,Pro,3,ANTI,608,303,For,Agree,Neither Agree nor Disagree,Somewhat Disagree,Somewhat Disagree,Disagree,Disagree,Disagree,ITT,1,0
11,1647021008686,11/03/2022 17:50:08,6024148,2,9,Somewhat Disagree,statements,5,Once or twice a year,Rarely,22,Male,"Undergraduate degree (BSc, BA)",1,For,protecting the environment,Pro,3,ANTI,625,303,For,Agree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,ITT,1,0
12,1647021018720,11/03/2022 17:50:18,6024148,2,10,Agree,statements,4,Never,Never,21,Female,A levels,3,For,"Religious reasons, may believe its unethical to harm animals",Pro,6,ANTI,621,303,For,Agree,Agree,Somewhat Disagree,Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,ITT,1,1
13,1647021021601,11/03/2022 17:50:21,6024148,2,11,Disagree,statements,10,Rarely,Rarely,39,Male,"Undergraduate degree (BSc, BA),Postgraduate degree (MSc, MA, MPhil)",1,For,healthy food with low fat,Pro,2,ANTI,655,303,For,Agree,Somewhat Disagree,Somewhat Disagree,Somewhat Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,ITT,1,0
14,1647021026284,11/03/2022 17:50:26,6024148,2,12,Strongly Agree,statements,5,Once or twice a year,Rarely,22,Male,"Undergraduate degree (BSc, BA)",3,For,being anti animal cruelty,Pro,7,ANTI,627,303,For,Agree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,ITT,1,1
16,1647021029778,11/03/2022 17:50:29,6024148,2,14,Strongly Agree,statements,2,Rarely,Rarely,22,Male,"Undergraduate degree (BSc, BA)",1,For,It's good for the enviorment,Pro,7,ANTI,607,303,For,Agree,Neither Agree nor Disagree,Somewhat Disagree,Somewhat Disagree,Disagree,Disagree,Disagree,ITT,1,1
19,1647021042942,11/03/2022 17:50:42,6024148,2,17,Somewhat Agree,statements,1,Rarely,Once or twice a year,35,Female,Doctorate (PhD),3,For,Personal health and wellbeing,Pro,5,ANTI,603,303,For,Strongly agree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,ITT,1,0
24,1647021053218,11/03/2022 17:50:53,6024148,2,22,Somewhat Disagree,statements,6,Never,Once or twice a year,22,Male,GCSEs,3,For,I feel a vegan diet is cleaner and makes them feel better,Pro,3,ANTI,633,303,For,Agree,Somewhat Disagree,Neither Agree nor Disagree,Somewhat Disagree,Disagree,Disagree,Disagree,ITT,1,0
26,1647021084633,11/03/2022 17:51:24,6024148,2,24,Strongly Agree,statements,2,Rarely,Rarely,22,Male,"Undergraduate degree (BSc, BA)",3,For,Saves animals from exploitation,Pro,7,ANTI,609,303,For,Agree,Neither Agree nor Disagree,Somewhat Disagree,Somewhat Disagree,Disagree,Disagree,Disagree,ITT,1,1
34,1647021117936,11/03/2022 17:51:57,6024148,2,32,Strongly Agree,statements,5,Once or twice a year,Rarely,22,Male,"Undergraduate degree (BSc, BA)",2,For,having food allergies,Pro,7,ANTI,626,303,For,Agree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,ITT,1,1
36,1647021131582,11/03/2022 17:52:11,6024148,2,34,Strongly Agree,statements,9,Rarely,Once or twice a year,18,Male,Vocational Training / Apprenticeship,3,For,We can survive without meet,Pro,7,ANTI,651,303,For,Agree,Neither Agree nor Disagree,Somewhat Agree,Somewhat Agree,Somewhat Agree,Somewhat Disagree,Neither Agree nor Disagree,ITT,1,1
38,1647021182393,11/03/2022 17:53:02,6024148,2,36,Strongly Agree,statements,4,Never,Never,21,Female,A levels,2,For,Helping the environment,Pro,7,ANTI,620,303,For,Agree,Agree,Somewhat Disagree,Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,ITT,1,1
39,1647021184074,11/03/2022 17:53:04,6024148,2,37,Strongly Agree,statements,8,Rarely,Once or twice a year,24,Other,Vocational Training / Apprenticeship,3,For,You can still eat perfectly balanced without animal products,Pro,7,ANTI,645,303,For,Agree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,ITT,1,1
40,1647021185908,11/03/2022 17:53:05,6024148,2,38,Strongly Agree,statements,3,Never,Once or twice a year,21,Male,A levels,1,For,Environmental protection,Pro,7,ANTI,613,303,For,Somewhat Agree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,ITT,1,1
43,1647021224448,11/03/2022 17:53:44,6024148,2,41,Strongly Agree,statements,7,Rarely,A few times a year,42,Female,Doctorate (PhD),3,For,It is better for the environment,Pro,7,ANTI,639,303,For,Strongly agree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,ITT,1,1
44,1647021224448,11/03/2022 17:53:44,6024148,2,42,Strongly Agree,statements,6,Never,Once or twice a year,22,Male,GCSEs,1,For,I feel sorry for the animals killed/exploited for consumption,Pro,7,ANTI,631,303,For,Agree,Somewhat Disagree,Neither Agree nor Disagree,Somewhat Disagree,Disagree,Disagree,Disagree,ITT,1,1
45,1647021224448,11/03/2022 17:53:44,6024148,2,43,Strongly Agree,statements,4,Never,Never,21,Female,A levels,1,For,Protecting animals from harm,Pro,7,ANTI,619,303,For,Agree,Agree,Somewhat Disagree,Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,ITT,1,1
47,1647021224448,11/03/2022 17:53:44,6024148,2,45,Agree,statements,7,Rarely,A few times a year,42,Female,Doctorate (PhD),2,For,Being vegan is better for your health,Pro,6,ANTI,638,303,For,Strongly agree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,ITT,1,1
50,1647021224448,11/03/2022 17:53:44,6024148,2,48,Strongly Agree,statements,10,Rarely,Rarely,39,Male,"Undergraduate degree (BSc, BA),Postgraduate degree (MSc, MA, MPhil)",2,For,"respect for animals
",Pro,7,ANTI,656,303,For,Agree,Somewhat Disagree,Somewhat Disagree,Somewhat Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,ITT,1,1
52,1647021225991,11/03/2022 17:53:45,6024148,2,50,Neither Agree nor Disagree,statements,3,Never,Once or twice a year,21,Male,A levels,3,For,Veganism is healthier diet,Pro,4,ANTI,615,303,For,Somewhat Agree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,ITT,1,0
56,1647021240100,11/03/2022 17:54:00,6024148,2,54,Strongly Agree,statements,3,Never,Once or twice a year,21,Male,A levels,2,For,Reduced amount of harm to animals,Pro,7,ANTI,614,303,For,Somewhat Agree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,ITT,1,1
59,1647021254058,11/03/2022 17:54:14,6024148,2,57,Strongly Agree,statements,9,Rarely,Once or twice a year,18,Male,Vocational Training / Apprenticeship,2,For,People harm animals in order to eat,Pro,7,ANTI,650,303,For,Agree,Neither Agree nor Disagree,Somewhat Agree,Somewhat Agree,Somewhat Agree,Somewhat Disagree,Neither Agree nor Disagree,ITT,1,1
60,1647021255245,11/03/2022 17:54:15,6024148,2,58,Strongly Agree,statements,8,Rarely,Once or twice a year,24,Other,Vocational Training / Apprenticeship,2,For,Saving animals the suffering,Pro,7,ANTI,644,303,For,Agree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,ITT,1,1
61,1647021256324,11/03/2022 17:54:16,6024148,2,59,Strongly Agree,statements,7,Rarely,A few times a year,42,Female,Doctorate (PhD),1,For,I am against animal cruelty,Pro,7,ANTI,637,303,For,Strongly agree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,ITT,1,1
62,1647021274147,11/03/2022 17:54:34,6024148,2,60,Strongly Agree,statements,8,Rarely,Once or twice a year,24,Other,Vocational Training / Apprenticeship,1,For,The negative ecological impact meat production has on the Earth,Pro,7,ANTI,643,303,For,Agree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,ITT,1,1
64,1647021280114,11/03/2022 17:54:40,6024148,2,62,Strongly Agree,statements,1,Rarely,Once or twice a year,35,Female,Doctorate (PhD),1,For,Ethical treatment of animals,Pro,7,ANTI,601,303,For,Strongly agree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,ITT,1,1
3,1647023068883,11/03/2022 18:24:28,6024638,2,1,Agree,statements,5,Once or twice a year,Rarely,22,Male,"Undergraduate degree (BSc, BA)",3,For,being anti animal cruelty,Pro,6,ANTI,627,333,For,Agree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,ITT,1,1
4,1647023070562,11/03/2022 18:24:30,6024638,2,2,Agree,statements,4,Never,Never,21,Female,A levels,1,For,Protecting animals from harm,Pro,6,ANTI,619,333,For,Agree,Agree,Somewhat Disagree,Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,ITT,1,1
9,1647023097184,11/03/2022 18:24:57,6024638,2,7,Somewhat Agree,statements,10,Rarely,Rarely,39,Male,"Undergraduate degree (BSc, BA),Postgraduate degree (MSc, MA, MPhil)",1,For,healthy food with low fat,Pro,5,ANTI,655,333,For,Agree,Somewhat Disagree,Somewhat Disagree,Somewhat Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,ITT,1,0
10,1647023100095,11/03/2022 18:25:00,6024638,2,8,Strongly Agree,statements,6,Never,Once or twice a year,22,Male,GCSEs,3,For,I feel a vegan diet is cleaner and makes them feel better,Pro,7,ANTI,633,333,For,Agree,Somewhat Disagree,Neither Agree nor Disagree,Somewhat Disagree,Disagree,Disagree,Disagree,ITT,1,1
18,1647023121792,11/03/2022 18:25:21,6024638,2,16,Strongly Agree,statements,10,Rarely,Rarely,39,Male,"Undergraduate degree (BSc, BA),Postgraduate degree (MSc, MA, MPhil)",2,For,"respect for animals
",Pro,7,ANTI,656,333,For,Agree,Somewhat Disagree,Somewhat Disagree,Somewhat Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,ITT,1,1
19,1647023122850,11/03/2022 18:25:22,6024638,2,17,Strongly Agree,statements,3,Never,Once or twice a year,21,Male,A levels,1,For,Environmental protection,Pro,7,ANTI,613,333,For,Somewhat Agree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,ITT,1,1
20,1647023124352,11/03/2022 18:25:24,6024638,2,18,Strongly Agree,statements,1,Rarely,Once or twice a year,35,Female,Doctorate (PhD),1,For,Ethical treatment of animals,Pro,7,ANTI,601,333,For,Strongly agree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,ITT,1,1
22,1647023131698,11/03/2022 18:25:31,6024638,2,20,Agree,statements,9,Rarely,Once or twice a year,18,Male,Vocational Training / Apprenticeship,1,For,Animals deserve to live,Pro,6,ANTI,649,333,For,Agree,Neither Agree nor Disagree,Somewhat Agree,Somewhat Agree,Somewhat Agree,Somewhat Disagree,Neither Agree nor Disagree,ITT,1,1
23,1647023133531,11/03/2022 18:25:33,6024638,2,21,Agree,statements,10,Rarely,Rarely,39,Male,"Undergraduate degree (BSc, BA),Postgraduate degree (MSc, MA, MPhil)",3,For,environmentally sustainable food,Pro,6,ANTI,657,333,For,Agree,Somewhat Disagree,Somewhat Disagree,Somewhat Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,ITT,1,1
24,1647023134785,11/03/2022 18:25:34,6024638,2,22,Agree,statements,7,Rarely,A few times a year,42,Female,Doctorate (PhD),1,For,I am against animal cruelty,Pro,6,ANTI,637,333,For,Strongly agree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,ITT,1,1
25,1647023136818,11/03/2022 18:25:36,6024638,2,23,Agree,statements,2,Rarely,Rarely,22,Male,"Undergraduate degree (BSc, BA)",2,For,It's healthier than eating meat and fast food.,Pro,6,ANTI,608,333,For,Agree,Neither Agree nor Disagree,Somewhat Disagree,Somewhat Disagree,Disagree,Disagree,Disagree,ITT,1,1
30,1647023153115,11/03/2022 18:25:53,6024638,2,28,Somewhat Agree,statements,8,Rarely,Once or twice a year,24,Other,Vocational Training / Apprenticeship,2,For,Saving animals the suffering,Pro,5,ANTI,644,333,For,Agree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,ITT,1,0
31,1647023156749,11/03/2022 18:25:56,6024638,2,29,Agree,statements,6,Never,Once or twice a year,22,Male,GCSEs,1,For,I feel sorry for the animals killed/exploited for consumption,Pro,6,ANTI,631,333,For,Agree,Somewhat Disagree,Neither Agree nor Disagree,Somewhat Disagree,Disagree,Disagree,Disagree,ITT,1,1
33,1647023162352,11/03/2022 18:26:02,6024638,2,31,Somewhat Agree,statements,3,Never,Once or twice a year,21,Male,A levels,2,For,Reduced amount of harm to animals,Pro,5,ANTI,614,333,For,Somewhat Agree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,ITT,1,0
35,1647023169237,11/03/2022 18:26:09,6024638,2,33,Agree,statements,8,Rarely,Once or twice a year,24,Other,Vocational Training / Apprenticeship,3,For,You can still eat perfectly balanced without animal products,Pro,6,ANTI,645,333,For,Agree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,ITT,1,1
36,1647023170333,11/03/2022 18:26:10,6024638,2,34,Agree,statements,4,Never,Never,21,Female,A levels,2,For,Helping the environment,Pro,6,ANTI,620,333,For,Agree,Agree,Somewhat Disagree,Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,ITT,1,1
37,1647023172059,11/03/2022 18:26:12,6024638,2,35,Somewhat Agree,statements,3,Never,Once or twice a year,21,Male,A levels,3,For,Veganism is healthier diet,Pro,5,ANTI,615,333,For,Somewhat Agree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,ITT,1,0
38,1647023174902,11/03/2022 18:26:14,6024638,2,36,Agree,statements,8,Rarely,Once or twice a year,24,Other,Vocational Training / Apprenticeship,1,For,The negative ecological impact meat production has on the Earth,Pro,6,ANTI,643,333,For,Agree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,ITT,1,1
39,1647023176090,11/03/2022 18:26:16,6024638,2,37,Agree,statements,2,Rarely,Rarely,22,Male,"Undergraduate degree (BSc, BA)",1,For,It's good for the enviorment,Pro,6,ANTI,607,333,For,Agree,Neither Agree nor Disagree,Somewhat Disagree,Somewhat Disagree,Disagree,Disagree,Disagree,ITT,1,1
43,1647023192152,11/03/2022 18:26:32,6024638,2,41,Agree,statements,1,Rarely,Once or twice a year,35,Female,Doctorate (PhD),2,For,Reducing climate change/environmental impact,Pro,6,ANTI,602,333,For,Strongly agree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,ITT,1,1
50,1647023209632,11/03/2022 18:26:49,6024638,2,48,Agree,statements,2,Rarely,Rarely,22,Male,"Undergraduate degree (BSc, BA)",3,For,Saves animals from exploitation,Pro,6,ANTI,609,333,For,Agree,Neither Agree nor Disagree,Somewhat Disagree,Somewhat Disagree,Disagree,Disagree,Disagree,ITT,1,1
51,1647023211621,11/03/2022 18:26:51,6024638,2,49,Agree,statements,5,Once or twice a year,Rarely,22,Male,"Undergraduate degree (BSc, BA)",2,For,having food allergies,Pro,6,ANTI,626,333,For,Agree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,ITT,1,1
52,1647023212719,11/03/2022 18:26:52,6024638,2,50,Agree,statements,7,Rarely,A few times a year,42,Female,Doctorate (PhD),3,For,It is better for the environment,Pro,6,ANTI,639,333,For,Strongly agree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,ITT,1,1
55,1647023222790,11/03/2022 18:27:02,6024638,2,53,Agree,statements,6,Never,Once or twice a year,22,Male,GCSEs,2,For,I feel it is better to reduce the dependency on animals for food due to the environmental reasons,Pro,6,ANTI,632,333,For,Agree,Somewhat Disagree,Neither Agree nor Disagree,Somewhat Disagree,Disagree,Disagree,Disagree,ITT,1,1
56,1647023226417,11/03/2022 18:27:06,6024638,2,54,Agree,statements,9,Rarely,Once or twice a year,18,Male,Vocational Training / Apprenticeship,2,For,People harm animals in order to eat,Pro,6,ANTI,650,333,For,Agree,Neither Agree nor Disagree,Somewhat Agree,Somewhat Agree,Somewhat Agree,Somewhat Disagree,Neither Agree nor Disagree,ITT,1,1
57,1647023228238,11/03/2022 18:27:08,6024638,2,55,Agree,statements,9,Rarely,Once or twice a year,18,Male,Vocational Training / Apprenticeship,3,For,We can survive without meet,Pro,6,ANTI,651,333,For,Agree,Neither Agree nor Disagree,Somewhat Agree,Somewhat Agree,Somewhat Agree,Somewhat Disagree,Neither Agree nor Disagree,ITT,1,1
58,1647023229966,11/03/2022 18:27:09,6024638,2,56,Somewhat Agree,statements,7,Rarely,A few times a year,42,Female,Doctorate (PhD),2,For,Being vegan is better for your health,Pro,5,ANTI,638,333,For,Strongly agree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,ITT,1,0
61,1647023241835,11/03/2022 18:27:21,6024638,2,59,Agree,statements,1,Rarely,Once or twice a year,35,Female,Doctorate (PhD),3,For,Personal health and wellbeing,Pro,6,ANTI,603,333,For,Strongly agree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,ITT,1,1
63,1647023247742,11/03/2022 18:27:27,6024638,2,61,Agree,statements,5,Once or twice a year,Rarely,22,Male,"Undergraduate degree (BSc, BA)",1,For,protecting the environment,Pro,6,ANTI,625,333,For,Agree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,ITT,1,1
64,1647023249850,11/03/2022 18:27:29,6024638,2,62,Agree,statements,4,Never,Never,21,Female,A levels,3,For,"Religious reasons, may believe its unethical to harm animals",Pro,6,ANTI,621,333,For,Agree,Agree,Somewhat Disagree,Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,ITT,1,1
4,1647023650143,11/03/2022 18:34:10,6024708,2,2,Agree,statements,7,Rarely,A few times a year,42,Female,Doctorate (PhD),1,For,I am against animal cruelty,Pro,6,ANTI,637,344,For,Strongly agree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,ITT,1,1
6,1647023657852,11/03/2022 18:34:17,6024708,2,4,Agree,statements,9,Rarely,Once or twice a year,18,Male,Vocational Training / Apprenticeship,3,For,We can survive without meet,Pro,6,ANTI,651,344,For,Agree,Neither Agree nor Disagree,Somewhat Agree,Somewhat Agree,Somewhat Agree,Somewhat Disagree,Neither Agree nor Disagree,ITT,1,1
8,1647023668127,11/03/2022 18:34:28,6024708,2,6,Somewhat Agree,statements,1,Rarely,Once or twice a year,35,Female,Doctorate (PhD),2,For,Reducing climate change/environmental impact,Pro,5,ANTI,602,344,For,Strongly agree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,ITT,1,0
11,1647023682742,11/03/2022 18:34:42,6024708,2,9,Somewhat Agree,statements,6,Never,Once or twice a year,22,Male,GCSEs,3,For,I feel a vegan diet is cleaner and makes them feel better,Pro,5,ANTI,633,344,For,Agree,Somewhat Disagree,Neither Agree nor Disagree,Somewhat Disagree,Disagree,Disagree,Disagree,ITT,1,0
13,1647023689827,11/03/2022 18:34:49,6024708,2,11,Neither Agree nor Disagree,statements,7,Rarely,A few times a year,42,Female,Doctorate (PhD),2,For,Being vegan is better for your health,Pro,4,ANTI,638,344,For,Strongly agree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,ITT,1,0
17,1647023705696,11/03/2022 18:35:05,6024708,2,15,Agree,statements,4,Never,Never,21,Female,A levels,2,For,Helping the environment,Pro,6,ANTI,620,344,For,Agree,Agree,Somewhat Disagree,Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,ITT,1,1
21,1647023724283,11/03/2022 18:35:24,6024708,2,19,Agree,statements,1,Rarely,Once or twice a year,35,Female,Doctorate (PhD),3,For,Personal health and wellbeing,Pro,6,ANTI,603,344,For,Strongly agree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,ITT,1,1
22,1647023727627,11/03/2022 18:35:27,6024708,2,20,Disagree,statements,10,Rarely,Rarely,39,Male,"Undergraduate degree (BSc, BA),Postgraduate degree (MSc, MA, MPhil)",1,For,healthy food with low fat,Pro,2,ANTI,655,344,For,Agree,Somewhat Disagree,Somewhat Disagree,Somewhat Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,ITT,1,0
24,1647023735426,11/03/2022 18:35:35,6024708,2,22,Agree,statements,6,Never,Once or twice a year,22,Male,GCSEs,1,For,I feel sorry for the animals killed/exploited for consumption,Pro,6,ANTI,631,344,For,Agree,Somewhat Disagree,Neither Agree nor Disagree,Somewhat Disagree,Disagree,Disagree,Disagree,ITT,1,1
25,1647023737245,11/03/2022 18:35:37,6024708,2,23,Somewhat Agree,statements,5,Once or twice a year,Rarely,22,Male,"Undergraduate degree (BSc, BA)",1,For,protecting the environment,Pro,5,ANTI,625,344,For,Agree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,ITT,1,0
26,1647023740707,11/03/2022 18:35:40,6024708,2,24,Neither Agree nor Disagree,statements,3,Never,Once or twice a year,21,Male,A levels,3,For,Veganism is healthier diet,Pro,4,ANTI,615,344,For,Somewhat Agree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,ITT,1,0
27,1647023744806,11/03/2022 18:35:44,6024708,2,25,Somewhat Disagree,statements,2,Rarely,Rarely,22,Male,"Undergraduate degree (BSc, BA)",2,For,It's healthier than eating meat and fast food.,Pro,3,ANTI,608,344,For,Agree,Neither Agree nor Disagree,Somewhat Disagree,Somewhat Disagree,Disagree,Disagree,Disagree,ITT,1,0
28,1647023747445,11/03/2022 18:35:47,6024708,2,26,Agree,statements,8,Rarely,Once or twice a year,24,Other,Vocational Training / Apprenticeship,2,For,Saving animals the suffering,Pro,6,ANTI,644,344,For,Agree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,ITT,1,1
29,1647023751031,11/03/2022 18:35:51,6024708,2,27,Somewhat Agree,statements,4,Never,Never,21,Female,A levels,3,For,"Religious reasons, may believe its unethical to harm animals",Pro,5,ANTI,621,344,For,Agree,Agree,Somewhat Disagree,Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,ITT,1,0
31,1647023759093,11/03/2022 18:35:59,6024708,2,29,Agree,statements,5,Once or twice a year,Rarely,22,Male,"Undergraduate degree (BSc, BA)",3,For,being anti animal cruelty,Pro,6,ANTI,627,344,For,Agree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,ITT,1,1
32,1647023761576,11/03/2022 18:36:01,6024708,2,30,Somewhat Disagree,statements,1,Rarely,Once or twice a year,35,Female,Doctorate (PhD),1,For,Ethical treatment of animals,Pro,3,ANTI,601,344,For,Strongly agree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,ITT,1,0
38,1647023783888,11/03/2022 18:36:23,6024708,2,36,Agree,statements,7,Rarely,A few times a year,42,Female,Doctorate (PhD),3,For,It is better for the environment,Pro,6,ANTI,639,344,For,Strongly agree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,ITT,1,1
40,1647023788734,11/03/2022 18:36:28,6024708,2,38,Agree,statements,9,Rarely,Once or twice a year,18,Male,Vocational Training / Apprenticeship,2,For,People harm animals in order to eat,Pro,6,ANTI,650,344,For,Agree,Neither Agree nor Disagree,Somewhat Agree,Somewhat Agree,Somewhat Agree,Somewhat Disagree,Neither Agree nor Disagree,ITT,1,1
45,1647023803304,11/03/2022 18:36:43,6024708,2,43,Agree,statements,3,Never,Once or twice a year,21,Male,A levels,1,For,Environmental protection,Pro,6,ANTI,613,344,For,Somewhat Agree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,ITT,1,1
47,1647023808975,11/03/2022 18:36:48,6024708,2,45,Somewhat Agree,statements,9,Rarely,Once or twice a year,18,Male,Vocational Training / Apprenticeship,1,For,Animals deserve to live,Pro,5,ANTI,649,344,For,Agree,Neither Agree nor Disagree,Somewhat Agree,Somewhat Agree,Somewhat Agree,Somewhat Disagree,Neither Agree nor Disagree,ITT,1,0
49,1647023816348,11/03/2022 18:36:56,6024708,2,47,Agree,statements,8,Rarely,Once or twice a year,24,Other,Vocational Training / Apprenticeship,1,For,The negative ecological impact meat production has on the Earth,Pro,6,ANTI,643,344,For,Agree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,ITT,1,1
50,1647023821677,11/03/2022 18:37:01,6024708,2,48,Somewhat Agree,statements,4,Never,Never,21,Female,A levels,1,For,Protecting animals from harm,Pro,5,ANTI,619,344,For,Agree,Agree,Somewhat Disagree,Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,ITT,1,0
