Event.Index,UTC.Timestamp,UTC.Date,Participant.Private.ID,Task.Version,Trial.Number,Response,display,ARGUER_ID,discuss_1,read_1,age,gender,edu,argument_ID,Arg_Position,Arguments,rater_position,response_ratings,Arguer_Position,argument_index,Rater_ID,argument_Position,reasoning_stan,intellectual_stan_1,intellectual_stan_2,intellectual_stan_3,morality_stan_1,morality_stan_2,morality_stan_3,condition,ITT_cond,passedITT
47,1651850000000,06/05/2022 16:28,6421557,3,45,Neither Agree nor Disagree,statements,17,Once or twice a year,Most months,26,Female,"Postgraduate degree (MSc, MA, MPhil)",3,Leave,The concern regarding waste of resources/money,Pro,4,ANTI,699,218,For,Disagree,Somewhat Agree,Somewhat Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,ITT,1,0
49,1651850000000,06/05/2022 16:28,6421557,3,47,Agree,statements,16,Rarely,Rarely,24,Female,"Undergraduate degree (BSc, BA)",2,Leave,Making Britain more respected again,Pro,6,ANTI,692,218,For,Somewhat Agree,Somewhat Disagree,Somewhat Disagree,Somewhat Agree,Somewhat Disagree,Somewhat Disagree,Somewhat Disagree,ITT,1,1
50,1651850000000,06/05/2022 16:28,6421557,3,48,Agree,statements,11,Rarely,Most months,30,Female,"Undergraduate degree (BSc, BA)",1,Leave,We should stand on our own,Pro,6,ANTI,661,218,For,Somewhat Agree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,ITT,1,1
57,1651850000000,06/05/2022 16:28,6421557,3,55,Agree,statements,14,Rarely,Most months,46,Male,"Postgraduate degree (MSc, MA, MPhil)",2,Leave,We are British so we want to leave.,Pro,6,ANTI,680,218,For,Somewhat Agree,Disagree,Neither Agree nor Disagree,Somewhat Agree,Somewhat Disagree,Somewhat Disagree,Somewhat Disagree,ITT,1,1
58,1651850000000,06/05/2022 16:28,6421557,3,56,Agree,statements,11,Rarely,Most months,30,Female,"Undergraduate degree (BSc, BA)",3,Leave,We can do better alone,Pro,6,ANTI,663,218,For,Somewhat Agree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,ITT,1,1
59,1651850000000,06/05/2022 16:28,6421557,3,57,Agree,statements,13,Never,Never,31,Female,"Undergraduate degree (BSc, BA)",2,Leave,I think it's the best option,Pro,6,ANTI,674,218,For,Somewhat Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,ITT,1,1
64,1651850000000,06/05/2022 16:28,6421557,3,62,Somewhat Agree,statements,20,Rarely,Rarely,25,Female,"Undergraduate degree (BSc, BA)",1,Leave,Economic independence,Pro,5,ANTI,715,218,For,Somewhat Agree,Somewhat Disagree,Somewhat Agree,Somewhat Agree,Somewhat Disagree,Somewhat Disagree,Neither Agree nor Disagree,ITT,1,0
3,1651850000000,06/05/2022 16:28,6421603,3,1,Neither Agree nor Disagree,statements,13,Never,Never,31,Female,"Undergraduate degree (BSc, BA)",3,Leave,I've done research,Pro,4,ANTI,675,229,For,Somewhat Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,ITT,1,0
4,1651850000000,06/05/2022 16:28,6421603,3,2,Agree,statements,18,Never,Never,39,Female,"Undergraduate degree (BSc, BA)",1,Leave,Independence for the country,Pro,6,ANTI,703,229,For,Somewhat Disagree,Disagree,Disagree,Somewhat Disagree,Disagree,Strongly Disagree,Strongly Disagree,ITT,1,1
5,1651850000000,06/05/2022 16:29,6421603,3,3,Strongly Disagree,statements,14,Rarely,Most months,46,Male,"Postgraduate degree (MSc, MA, MPhil)",3,Leave,What time do the pubs open / give me a fag / do you want a fight / are you looking at my bird etc...,Pro,1,ANTI,681,229,For,Somewhat Agree,Disagree,Neither Agree nor Disagree,Somewhat Agree,Somewhat Disagree,Somewhat Disagree,Somewhat Disagree,ITT,1,0
6,1651850000000,06/05/2022 16:29,6421603,3,4,Strongly Disagree,statements,12,Rarely,Rarely,37,Female,"Postgraduate degree (MSc, MA, MPhil)",3,Leave,Immigration again !!,Pro,1,ANTI,669,229,For,Somewhat Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Somewhat Agree,Somewhat Disagree,Somewhat Disagree,Somewhat Disagree,ITT,1,0
8,1651850000000,06/05/2022 16:29,6421603,3,6,Strongly Disagree,statements,20,Rarely,Rarely,25,Female,"Undergraduate degree (BSc, BA)",2,Leave,To 'sort' immigration 'issues',Pro,1,ANTI,716,229,For,Somewhat Agree,Somewhat Disagree,Somewhat Agree,Somewhat Agree,Somewhat Disagree,Somewhat Disagree,Neither Agree nor Disagree,ITT,1,0
10,1651850000000,06/05/2022 16:29,6421603,3,8,Strongly Agree,statements,14,Rarely,Most months,46,Male,"Postgraduate degree (MSc, MA, MPhil)",1,Leave,We want our country back.,Pro,7,ANTI,679,229,For,Somewhat Agree,Disagree,Neither Agree nor Disagree,Somewhat Agree,Somewhat Disagree,Somewhat Disagree,Somewhat Disagree,ITT,1,1
12,1651850000000,06/05/2022 16:29,6421603,3,10,Strongly Agree,statements,12,Rarely,Rarely,37,Female,"Postgraduate degree (MSc, MA, MPhil)",2,Leave,We are more of a sovereign nation and can control our laws,Pro,7,ANTI,668,229,For,Somewhat Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Somewhat Agree,Somewhat Disagree,Somewhat Disagree,Somewhat Disagree,ITT,1,1
14,1651850000000,06/05/2022 16:29,6421603,3,12,Strongly Agree,statements,17,Once or twice a year,Most months,26,Female,"Postgraduate degree (MSc, MA, MPhil)",1,Leave,Parliamentary sovereignty,Pro,7,ANTI,697,229,For,Disagree,Somewhat Agree,Somewhat Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,ITT,1,1
19,1651850000000,06/05/2022 16:29,6421603,3,17,Strongly Agree,statements,17,Once or twice a year,Most months,26,Female,"Postgraduate degree (MSc, MA, MPhil)",3,Leave,The concern regarding waste of resources/money,Pro,7,ANTI,699,229,For,Disagree,Somewhat Agree,Somewhat Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,ITT,1,1
20,1651850000000,06/05/2022 16:29,6421603,3,18,Strongly Agree,statements,11,Rarely,Most months,30,Female,"Undergraduate degree (BSc, BA)",2,Leave,We wont be held back,Pro,7,ANTI,662,229,For,Somewhat Agree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,ITT,1,1
22,1651850000000,06/05/2022 16:29,6421603,3,20,Strongly Disagree,statements,15,Rarely,Most months,38,Female,"Postgraduate degree (MSc, MA, MPhil)",3,Leave,Because I don't like Europe,Pro,1,ANTI,687,229,For,Somewhat Disagree,Disagree,Somewhat Disagree,Somewhat Agree,Somewhat Disagree,Somewhat Agree,Somewhat Disagree,ITT,1,0
25,1651850000000,06/05/2022 16:29,6421603,3,23,Strongly Agree,statements,20,Rarely,Rarely,25,Female,"Undergraduate degree (BSc, BA)",1,Leave,Economic independence,Pro,7,ANTI,715,229,For,Somewhat Agree,Somewhat Disagree,Somewhat Agree,Somewhat Agree,Somewhat Disagree,Somewhat Disagree,Neither Agree nor Disagree,ITT,1,1
26,1651850000000,06/05/2022 16:29,6421603,3,24,Strongly Disagree,statements,16,Rarely,Rarely,24,Female,"Undergraduate degree (BSc, BA)",1,Leave,Kicking out all the immigrants back to their own country,Pro,1,ANTI,691,229,For,Somewhat Agree,Somewhat Disagree,Somewhat Disagree,Somewhat Agree,Somewhat Disagree,Somewhat Disagree,Somewhat Disagree,ITT,1,0
31,1651850000000,06/05/2022 16:30,6421603,3,29,Neither Agree nor Disagree,statements,13,Never,Never,31,Female,"Undergraduate degree (BSc, BA)",2,Leave,I think it's the best option,Pro,4,ANTI,674,229,For,Somewhat Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,ITT,1,0
32,1651850000000,06/05/2022 16:30,6421603,3,30,Neither Agree nor Disagree,statements,11,Rarely,Most months,30,Female,"Undergraduate degree (BSc, BA)",3,Leave,We can do better alone,Pro,4,ANTI,663,229,For,Somewhat Agree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,ITT,1,0
33,1651850000000,06/05/2022 16:30,6421603,3,31,Strongly Agree,statements,15,Rarely,Most months,38,Female,"Postgraduate degree (MSc, MA, MPhil)",1,Leave,To save the money spent on being part of the EU and use on British resources,Pro,7,ANTI,685,229,For,Somewhat Disagree,Disagree,Somewhat Disagree,Somewhat Agree,Somewhat Disagree,Somewhat Agree,Somewhat Disagree,ITT,1,1
36,1651850000000,06/05/2022 16:30,6421603,3,34,Strongly Disagree,statements,13,Never,Never,31,Female,"Undergraduate degree (BSc, BA)",1,Leave,I believed what the tories were saying,Pro,1,ANTI,673,229,For,Somewhat Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,ITT,1,0
38,1651850000000,06/05/2022 16:30,6421603,3,36,Strongly Agree,statements,18,Never,Never,39,Female,"Undergraduate degree (BSc, BA)",3,Leave,Not governed by EU laws anymore.....UK can have a mind of its own,Pro,7,ANTI,705,229,For,Somewhat Disagree,Disagree,Disagree,Somewhat Disagree,Disagree,Strongly Disagree,Strongly Disagree,ITT,1,1
40,1651850000000,06/05/2022 16:30,6421603,3,38,Strongly Agree,statements,19,Never,Rarely,37,Female,"Postgraduate degree (MSc, MA, MPhil)",2,Leave,It is costly to be a member and we could use the money for our nhs,Pro,7,ANTI,710,229,For,Agree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,ITT,1,1
45,1651850000000,06/05/2022 16:30,6421603,3,43,Neither Agree nor Disagree,statements,11,Rarely,Most months,30,Female,"Undergraduate degree (BSc, BA)",1,Leave,We should stand on our own,Pro,4,ANTI,661,229,For,Somewhat Agree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,ITT,1,0
47,1651850000000,06/05/2022 16:31,6421603,3,45,Strongly Agree,statements,15,Rarely,Most months,38,Female,"Postgraduate degree (MSc, MA, MPhil)",2,Leave,To be responsible for our own laws,Pro,7,ANTI,686,229,For,Somewhat Disagree,Disagree,Somewhat Disagree,Somewhat Agree,Somewhat Disagree,Somewhat Agree,Somewhat Disagree,ITT,1,1
48,1651850000000,06/05/2022 16:31,6421603,3,46,Neither Agree nor Disagree,statements,20,Rarely,Rarely,25,Female,"Undergraduate degree (BSc, BA)",3,Leave,The UK has changed a lot and being part of the EU may be outdated to some,Pro,4,ANTI,717,229,For,Somewhat Agree,Somewhat Disagree,Somewhat Agree,Somewhat Agree,Somewhat Disagree,Somewhat Disagree,Neither Agree nor Disagree,ITT,1,0
49,1651850000000,06/05/2022 16:31,6421603,3,47,Somewhat Agree,statements,19,Never,Rarely,37,Female,"Postgraduate degree (MSc, MA, MPhil)",1,Leave,We have too many immigrants and this would stop it,Pro,5,ANTI,709,229,For,Agree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,ITT,1,0
50,1651850000000,06/05/2022 16:31,6421603,3,48,Somewhat Agree,statements,12,Rarely,Rarely,37,Female,"Postgraduate degree (MSc, MA, MPhil)",1,Leave,Immigration can be controlled,Pro,5,ANTI,667,229,For,Somewhat Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Somewhat Agree,Somewhat Disagree,Somewhat Disagree,Somewhat Disagree,ITT,1,0
54,1651850000000,06/05/2022 16:31,6421603,3,52,Somewhat Agree,statements,17,Once or twice a year,Most months,26,Female,"Postgraduate degree (MSc, MA, MPhil)",2,Leave,The concern over migration and jobs.,Pro,5,ANTI,698,229,For,Disagree,Somewhat Agree,Somewhat Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,ITT,1,0
55,1651850000000,06/05/2022 16:31,6421603,3,53,Strongly Agree,statements,18,Never,Never,39,Female,"Undergraduate degree (BSc, BA)",2,Leave,More focus on local business and increased demand on local produce.,Pro,7,ANTI,704,229,For,Somewhat Disagree,Disagree,Disagree,Somewhat Disagree,Disagree,Strongly Disagree,Strongly Disagree,ITT,1,1
59,1651850000000,06/05/2022 16:31,6421603,3,57,Strongly Agree,statements,16,Rarely,Rarely,24,Female,"Undergraduate degree (BSc, BA)",3,Leave,We are paying into the EU more than we get back out- we can put that money towards the NHS,Pro,7,ANTI,693,229,For,Somewhat Agree,Somewhat Disagree,Somewhat Disagree,Somewhat Agree,Somewhat Disagree,Somewhat Disagree,Somewhat Disagree,ITT,1,1
60,1651850000000,06/05/2022 16:31,6421603,3,58,Strongly Agree,statements,16,Rarely,Rarely,24,Female,"Undergraduate degree (BSc, BA)",2,Leave,Making Britain more respected again,Pro,7,ANTI,692,229,For,Somewhat Agree,Somewhat Disagree,Somewhat Disagree,Somewhat Agree,Somewhat Disagree,Somewhat Disagree,Somewhat Disagree,ITT,1,1
63,1651850000000,06/05/2022 16:31,6421603,3,61,Neither Agree nor Disagree,statements,19,Never,Rarely,37,Female,"Postgraduate degree (MSc, MA, MPhil)",3,Leave,if we had stayed we wouldn't have got the covid vaccine so quick,Pro,4,ANTI,711,229,For,Agree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,ITT,1,0
64,1651850000000,06/05/2022 16:31,6421603,3,62,Neither Agree nor Disagree,statements,14,Rarely,Most months,46,Male,"Postgraduate degree (MSc, MA, MPhil)",2,Leave,We are British so we want to leave.,Pro,4,ANTI,680,229,For,Somewhat Agree,Disagree,Neither Agree nor Disagree,Somewhat Agree,Somewhat Disagree,Somewhat Disagree,Somewhat Disagree,ITT,1,0
3,1651850000000,06/05/2022 16:29,6421605,3,1,Somewhat Agree,statements,11,Rarely,Most months,30,Female,"Undergraduate degree (BSc, BA)",3,Leave,We can do better alone,Pro,5,ANTI,663,230,For,Somewhat Agree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,ITT,1,0
5,1651850000000,06/05/2022 16:30,6421605,3,3,Somewhat Agree,statements,20,Rarely,Rarely,25,Female,"Undergraduate degree (BSc, BA)",1,Leave,Economic independence,Pro,5,ANTI,715,230,For,Somewhat Agree,Somewhat Disagree,Somewhat Agree,Somewhat Agree,Somewhat Disagree,Somewhat Disagree,Neither Agree nor Disagree,ITT,1,0
6,1651850000000,06/05/2022 16:30,6421605,3,4,Somewhat Agree,statements,17,Once or twice a year,Most months,26,Female,"Postgraduate degree (MSc, MA, MPhil)",1,Leave,Parliamentary sovereignty,Pro,5,ANTI,697,230,For,Disagree,Somewhat Agree,Somewhat Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,ITT,1,0
7,1651850000000,06/05/2022 16:30,6421605,3,5,Somewhat Agree,statements,19,Never,Rarely,37,Female,"Postgraduate degree (MSc, MA, MPhil)",2,Leave,It is costly to be a member and we could use the money for our nhs,Pro,5,ANTI,710,230,For,Agree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,ITT,1,0
9,1651850000000,06/05/2022 16:31,6421605,3,7,Disagree,statements,20,Rarely,Rarely,25,Female,"Undergraduate degree (BSc, BA)",2,Leave,To 'sort' immigration 'issues',Pro,2,ANTI,716,230,For,Somewhat Agree,Somewhat Disagree,Somewhat Agree,Somewhat Agree,Somewhat Disagree,Somewhat Disagree,Neither Agree nor Disagree,ITT,1,0
14,1651850000000,06/05/2022 16:32,6421605,3,12,Somewhat Agree,statements,12,Rarely,Rarely,37,Female,"Postgraduate degree (MSc, MA, MPhil)",2,Leave,We are more of a sovereign nation and can control our laws,Pro,5,ANTI,668,230,For,Somewhat Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Somewhat Agree,Somewhat Disagree,Somewhat Disagree,Somewhat Disagree,ITT,1,0
15,1651850000000,06/05/2022 16:32,6421605,3,13,Neither Agree nor Disagree,statements,19,Never,Rarely,37,Female,"Postgraduate degree (MSc, MA, MPhil)",3,Leave,if we had stayed we wouldn't have got the covid vaccine so quick,Pro,4,ANTI,711,230,For,Agree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,ITT,1,0
16,1651850000000,06/05/2022 16:32,6421605,3,14,Somewhat Agree,statements,18,Never,Never,39,Female,"Undergraduate degree (BSc, BA)",3,Leave,Not governed by EU laws anymore.....UK can have a mind of its own,Pro,5,ANTI,705,230,For,Somewhat Disagree,Disagree,Disagree,Somewhat Disagree,Disagree,Strongly Disagree,Strongly Disagree,ITT,1,0
20,1651850000000,06/05/2022 16:32,6421605,3,18,Somewhat Agree,statements,20,Rarely,Rarely,25,Female,"Undergraduate degree (BSc, BA)",3,Leave,The UK has changed a lot and being part of the EU may be outdated to some,Pro,5,ANTI,717,230,For,Somewhat Agree,Somewhat Disagree,Somewhat Agree,Somewhat Agree,Somewhat Disagree,Somewhat Disagree,Neither Agree nor Disagree,ITT,1,0
22,1651850000000,06/05/2022 16:33,6421605,3,20,Somewhat Agree,statements,11,Rarely,Most months,30,Female,"Undergraduate degree (BSc, BA)",2,Leave,We wont be held back,Pro,5,ANTI,662,230,For,Somewhat Agree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,ITT,1,0
24,1651850000000,06/05/2022 16:33,6421605,3,22,Somewhat Agree,statements,13,Never,Never,31,Female,"Undergraduate degree (BSc, BA)",2,Leave,I think it's the best option,Pro,5,ANTI,674,230,For,Somewhat Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,ITT,1,0
26,1651850000000,06/05/2022 16:33,6421605,3,24,Neither Agree nor Disagree,statements,19,Never,Rarely,37,Female,"Postgraduate degree (MSc, MA, MPhil)",1,Leave,We have too many immigrants and this would stop it,Pro,4,ANTI,709,230,For,Agree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,ITT,1,0
27,1651850000000,06/05/2022 16:33,6421605,3,25,Somewhat Disagree,statements,17,Once or twice a year,Most months,26,Female,"Postgraduate degree (MSc, MA, MPhil)",2,Leave,The concern over migration and jobs.,Pro,3,ANTI,698,230,For,Disagree,Somewhat Agree,Somewhat Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,ITT,1,0
28,1651850000000,06/05/2022 16:33,6421605,3,26,Somewhat Agree,statements,15,Rarely,Most months,38,Female,"Postgraduate degree (MSc, MA, MPhil)",1,Leave,To save the money spent on being part of the EU and use on British resources,Pro,5,ANTI,685,230,For,Somewhat Disagree,Disagree,Somewhat Disagree,Somewhat Agree,Somewhat Disagree,Somewhat Agree,Somewhat Disagree,ITT,1,0
36,1651850000000,06/05/2022 16:34,6421605,3,34,Neither Agree nor Disagree,statements,14,Rarely,Most months,46,Male,"Postgraduate degree (MSc, MA, MPhil)",2,Leave,We are British so we want to leave.,Pro,4,ANTI,680,230,For,Somewhat Agree,Disagree,Neither Agree nor Disagree,Somewhat Agree,Somewhat Disagree,Somewhat Disagree,Somewhat Disagree,ITT,1,0
41,1651850000000,06/05/2022 16:34,6421605,3,38,Somewhat Agree,statements,15,Rarely,Most months,38,Female,"Postgraduate degree (MSc, MA, MPhil)",2,Leave,To be responsible for our own laws,Pro,5,ANTI,686,230,For,Somewhat Disagree,Disagree,Somewhat Disagree,Somewhat Agree,Somewhat Disagree,Somewhat Agree,Somewhat Disagree,ITT,1,0
42,1651850000000,06/05/2022 16:34,6421605,3,39,Neither Agree nor Disagree,statements,14,Rarely,Most months,46,Male,"Postgraduate degree (MSc, MA, MPhil)",1,Leave,We want our country back.,Pro,4,ANTI,679,230,For,Somewhat Agree,Disagree,Neither Agree nor Disagree,Somewhat Agree,Somewhat Disagree,Somewhat Disagree,Somewhat Disagree,ITT,1,0
43,1651850000000,06/05/2022 16:34,6421605,3,40,Somewhat Disagree,statements,13,Never,Never,31,Female,"Undergraduate degree (BSc, BA)",1,Leave,I believed what the tories were saying,Pro,3,ANTI,673,230,For,Somewhat Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,ITT,1,0
44,1651850000000,06/05/2022 16:34,6421605,3,41,Somewhat Agree,statements,13,Never,Never,31,Female,"Undergraduate degree (BSc, BA)",3,Leave,I've done research,Pro,5,ANTI,675,230,For,Somewhat Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,ITT,1,0
48,1651850000000,06/05/2022 16:35,6421605,3,45,Disagree,statements,12,Rarely,Rarely,37,Female,"Postgraduate degree (MSc, MA, MPhil)",3,Leave,Immigration again !!,Pro,2,ANTI,669,230,For,Somewhat Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Somewhat Agree,Somewhat Disagree,Somewhat Disagree,Somewhat Disagree,ITT,1,0
50,1651850000000,06/05/2022 16:35,6421605,3,47,Somewhat Agree,statements,12,Rarely,Rarely,37,Female,"Postgraduate degree (MSc, MA, MPhil)",1,Leave,Immigration can be controlled,Pro,5,ANTI,667,230,For,Somewhat Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Somewhat Agree,Somewhat Disagree,Somewhat Disagree,Somewhat Disagree,ITT,1,0
52,1651850000000,06/05/2022 16:35,6421605,3,49,Strongly Disagree,statements,15,Rarely,Most months,38,Female,"Postgraduate degree (MSc, MA, MPhil)",3,Leave,Because I don't like Europe,Pro,1,ANTI,687,230,For,Somewhat Disagree,Disagree,Somewhat Disagree,Somewhat Agree,Somewhat Disagree,Somewhat Agree,Somewhat Disagree,ITT,1,0
54,1651850000000,06/05/2022 16:36,6421605,3,51,Somewhat Agree,statements,18,Never,Never,39,Female,"Undergraduate degree (BSc, BA)",2,Leave,More focus on local business and increased demand on local produce.,Pro,5,ANTI,704,230,For,Somewhat Disagree,Disagree,Disagree,Somewhat Disagree,Disagree,Strongly Disagree,Strongly Disagree,ITT,1,0
55,1651850000000,06/05/2022 16:36,6421605,3,52,Somewhat Agree,statements,11,Rarely,Most months,30,Female,"Undergraduate degree (BSc, BA)",1,Leave,We should stand on our own,Pro,5,ANTI,661,230,For,Somewhat Agree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,ITT,1,0
56,1651850000000,06/05/2022 16:36,6421605,3,53,Strongly Disagree,statements,16,Rarely,Rarely,24,Female,"Undergraduate degree (BSc, BA)",1,Leave,Kicking out all the immigrants back to their own country,Pro,1,ANTI,691,230,For,Somewhat Agree,Somewhat Disagree,Somewhat Disagree,Somewhat Agree,Somewhat Disagree,Somewhat Disagree,Somewhat Disagree,ITT,1,0
58,1651850000000,06/05/2022 16:36,6421605,3,55,Disagree,statements,14,Rarely,Most months,46,Male,"Postgraduate degree (MSc, MA, MPhil)",3,Leave,What time do the pubs open / give me a fag / do you want a fight / are you looking at my bird etc...,Pro,2,ANTI,681,230,For,Somewhat Agree,Disagree,Neither Agree nor Disagree,Somewhat Agree,Somewhat Disagree,Somewhat Disagree,Somewhat Disagree,ITT,1,0
60,1651850000000,06/05/2022 16:36,6421605,3,57,Disagree,statements,17,Once or twice a year,Most months,26,Female,"Postgraduate degree (MSc, MA, MPhil)",3,Leave,The concern regarding waste of resources/money,Pro,2,ANTI,699,230,For,Disagree,Somewhat Agree,Somewhat Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,ITT,1,0
61,1651860000000,06/05/2022 16:36,6421605,3,58,Neither Agree nor Disagree,statements,16,Rarely,Rarely,24,Female,"Undergraduate degree (BSc, BA)",3,Leave,We are paying into the EU more than we get back out- we can put that money towards the NHS,Pro,4,ANTI,693,230,For,Somewhat Agree,Somewhat Disagree,Somewhat Disagree,Somewhat Agree,Somewhat Disagree,Somewhat Disagree,Somewhat Disagree,ITT,1,0
62,1651860000000,06/05/2022 16:36,6421605,3,59,Neither Agree nor Disagree,statements,16,Rarely,Rarely,24,Female,"Undergraduate degree (BSc, BA)",2,Leave,Making Britain more respected again,Pro,4,ANTI,692,230,For,Somewhat Agree,Somewhat Disagree,Somewhat Disagree,Somewhat Agree,Somewhat Disagree,Somewhat Disagree,Somewhat Disagree,ITT,1,0
64,1651860000000,06/05/2022 16:37,6421605,3,61,Somewhat Agree,statements,18,Never,Never,39,Female,"Undergraduate degree (BSc, BA)",1,Leave,Independence for the country,Pro,5,ANTI,703,230,For,Somewhat Disagree,Disagree,Disagree,Somewhat Disagree,Disagree,Strongly Disagree,Strongly Disagree,ITT,1,0
5,1651850000000,06/05/2022 16:34,6421641,3,3,Somewhat Agree,statements,14,Rarely,Most months,46,Male,"Postgraduate degree (MSc, MA, MPhil)",2,Leave,We are British so we want to leave.,Pro,5,ANTI,680,242,For,Somewhat Agree,Disagree,Neither Agree nor Disagree,Somewhat Agree,Somewhat Disagree,Somewhat Disagree,Somewhat Disagree,ITT,1,0
7,1651850000000,06/05/2022 16:34,6421641,3,5,Somewhat Agree,statements,14,Rarely,Most months,46,Male,"Postgraduate degree (MSc, MA, MPhil)",1,Leave,We want our country back.,Pro,5,ANTI,679,242,For,Somewhat Agree,Disagree,Neither Agree nor Disagree,Somewhat Agree,Somewhat Disagree,Somewhat Disagree,Somewhat Disagree,ITT,1,0
8,1651850000000,06/05/2022 16:34,6421641,3,6,Somewhat Agree,statements,15,Rarely,Most months,38,Female,"Postgraduate degree (MSc, MA, MPhil)",1,Leave,To save the money spent on being part of the EU and use on British resources,Pro,5,ANTI,685,242,For,Somewhat Disagree,Disagree,Somewhat Disagree,Somewhat Agree,Somewhat Disagree,Somewhat Agree,Somewhat Disagree,ITT,1,0
10,1651850000000,06/05/2022 16:34,6421641,3,8,Disagree,statements,14,Rarely,Most months,46,Male,"Postgraduate degree (MSc, MA, MPhil)",3,Leave,What time do the pubs open / give me a fag / do you want a fight / are you looking at my bird etc...,Pro,2,ANTI,681,242,For,Somewhat Agree,Disagree,Neither Agree nor Disagree,Somewhat Agree,Somewhat Disagree,Somewhat Disagree,Somewhat Disagree,ITT,1,0
15,1651850000000,06/05/2022 16:34,6421641,3,13,Somewhat Agree,statements,16,Rarely,Rarely,24,Female,"Undergraduate degree (BSc, BA)",3,Leave,We are paying into the EU more than we get back out- we can put that money towards the NHS,Pro,5,ANTI,693,242,For,Somewhat Agree,Somewhat Disagree,Somewhat Disagree,Somewhat Agree,Somewhat Disagree,Somewhat Disagree,Somewhat Disagree,ITT,1,0
16,1651850000000,06/05/2022 16:34,6421641,3,14,Somewhat Agree,statements,16,Rarely,Rarely,24,Female,"Undergraduate degree (BSc, BA)",2,Leave,Making Britain more respected again,Pro,5,ANTI,692,242,For,Somewhat Agree,Somewhat Disagree,Somewhat Disagree,Somewhat Agree,Somewhat Disagree,Somewhat Disagree,Somewhat Disagree,ITT,1,0
18,1651850000000,06/05/2022 16:35,6421641,3,16,Somewhat Agree,statements,12,Rarely,Rarely,37,Female,"Postgraduate degree (MSc, MA, MPhil)",2,Leave,We are more of a sovereign nation and can control our laws,Pro,5,ANTI,668,242,For,Somewhat Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Somewhat Agree,Somewhat Disagree,Somewhat Disagree,Somewhat Disagree,ITT,1,0
