Event.Index,UTC.Timestamp,UTC.Date,Participant.Private.ID,Task.Version,Trial.Number,Response,display,ARGUER_ID,discuss_1,read_1,age,gender,edu,argument_ID,Arg_Position,Arguments,rater_position,response_ratings,Arguer_Position,argument_index,Rater_ID,argument_Position,reasoning_stan,intellectual_stan_1,intellectual_stan_2,intellectual_stan_3,morality_stan_1,morality_stan_2,morality_stan_3,condition,ITT_cond,passedITT
53,1652090000000,09/05/2022 10:31,6432318,4,51,Agree,statements,93,Rarely,A few times a year,58,Female,"Undergraduate degree (BSc, BA)",6,Remain,We are stronger as part of a larger community. On our own we are small and now rather pathetic.,Anti,6,ANTI,1158,395,Against,Somewhat Agree,Disagree,Somewhat Disagree,Somewhat Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Baseline,0,NA
31,1652090000000,09/05/2022 09:50,6431586,4,29,Strongly Agree,statements,94,Most weeks,Most weeks,54,Female,"Undergraduate degree (BSc, BA)",6,Remain,We have more in common culturally with our EU neighbours than that which divides us,Anti,7,ANTI,1164,304,Against,Agree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Baseline,0,NA
36,1652090000000,09/05/2022 09:50,6431586,4,34,Strongly Agree,statements,94,Most weeks,Most weeks,54,Female,"Undergraduate degree (BSc, BA)",5,Remain,Many EU laws are beneficial to UK - eg environmental,Anti,7,ANTI,1163,304,Against,Agree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Baseline,0,NA
55,1652090000000,09/05/2022 09:52,6431586,4,53,Agree,statements,94,Most weeks,Most weeks,54,Female,"Undergraduate degree (BSc, BA)",4,Remain,European financial unity gives trading strength,Anti,6,ANTI,1162,304,Against,Agree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Baseline,0,NA
23,1652090000000,09/05/2022 10:00,6431751,4,21,Somewhat Agree,statements,94,Most weeks,Most weeks,54,Female,"Undergraduate degree (BSc, BA)",6,Remain,We have more in common culturally with our EU neighbours than that which divides us,Anti,5,ANTI,1164,323,Against,Agree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Baseline,0,NA
44,1652090000000,09/05/2022 10:02,6431751,4,42,Agree,statements,94,Most weeks,Most weeks,54,Female,"Undergraduate degree (BSc, BA)",5,Remain,Many EU laws are beneficial to UK - eg environmental,Anti,6,ANTI,1163,323,Against,Agree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Baseline,0,NA
63,1652090000000,09/05/2022 10:04,6431751,4,61,Somewhat Agree,statements,94,Most weeks,Most weeks,54,Female,"Undergraduate degree (BSc, BA)",4,Remain,European financial unity gives trading strength,Anti,5,ANTI,1162,323,Against,Agree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Baseline,0,NA
24,1652090000000,09/05/2022 10:01,6431807,4,21,Strongly Agree,statements,94,Most weeks,Most weeks,54,Female,"Undergraduate degree (BSc, BA)",6,Remain,We have more in common culturally with our EU neighbours than that which divides us,Anti,7,ANTI,1164,336,Against,Agree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Baseline,0,NA
53,1652090000000,09/05/2022 10:04,6431807,4,50,Agree,statements,94,Most weeks,Most weeks,54,Female,"Undergraduate degree (BSc, BA)",5,Remain,Many EU laws are beneficial to UK - eg environmental,Anti,6,ANTI,1163,336,Against,Agree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Baseline,0,NA
65,1652090000000,09/05/2022 10:05,6431807,4,62,Strongly Agree,statements,94,Most weeks,Most weeks,54,Female,"Undergraduate degree (BSc, BA)",4,Remain,European financial unity gives trading strength,Anti,7,ANTI,1162,336,Against,Agree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Baseline,0,NA
12,1652090000000,09/05/2022 10:00,6431822,4,10,Somewhat Agree,statements,94,Most weeks,Most weeks,54,Female,"Undergraduate degree (BSc, BA)",4,Remain,European financial unity gives trading strength,Anti,5,ANTI,1162,340,Against,Agree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Baseline,0,NA
33,1652090000000,09/05/2022 10:01,6431822,4,31,Somewhat Agree,statements,94,Most weeks,Most weeks,54,Female,"Undergraduate degree (BSc, BA)",6,Remain,We have more in common culturally with our EU neighbours than that which divides us,Anti,5,ANTI,1164,340,Against,Agree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Baseline,0,NA
54,1652090000000,09/05/2022 10:01,6431822,4,52,Agree,statements,94,Most weeks,Most weeks,54,Female,"Undergraduate degree (BSc, BA)",5,Remain,Many EU laws are beneficial to UK - eg environmental,Anti,6,ANTI,1163,340,Against,Agree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Baseline,0,NA
17,1652090000000,09/05/2022 10:01,6431831,4,15,Strongly Disagree,statements,94,Most weeks,Most weeks,54,Female,"Undergraduate degree (BSc, BA)",6,Remain,We have more in common culturally with our EU neighbours than that which divides us,Anti,1,ANTI,1164,345,Against,Agree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Baseline,0,NA
34,1652090000000,09/05/2022 10:02,6431831,4,32,Strongly Agree,statements,94,Most weeks,Most weeks,54,Female,"Undergraduate degree (BSc, BA)",4,Remain,European financial unity gives trading strength,Anti,7,ANTI,1162,345,Against,Agree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Baseline,0,NA
42,1652090000000,09/05/2022 10:03,6431831,4,40,Strongly Agree,statements,94,Most weeks,Most weeks,54,Female,"Undergraduate degree (BSc, BA)",5,Remain,Many EU laws are beneficial to UK - eg environmental,Anti,7,ANTI,1163,345,Against,Agree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Baseline,0,NA
25,1652090000000,09/05/2022 10:05,6431844,4,23,Agree,statements,94,Most weeks,Most weeks,54,Female,"Undergraduate degree (BSc, BA)",4,Remain,European financial unity gives trading strength,Anti,6,ANTI,1162,350,Against,Agree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Baseline,0,NA
60,1652090000000,09/05/2022 10:07,6431844,4,58,Somewhat Agree,statements,94,Most weeks,Most weeks,54,Female,"Undergraduate degree (BSc, BA)",6,Remain,We have more in common culturally with our EU neighbours than that which divides us,Anti,5,ANTI,1164,350,Against,Agree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Baseline,0,NA
61,1652090000000,09/05/2022 10:07,6431844,4,59,Disagree,statements,94,Most weeks,Most weeks,54,Female,"Undergraduate degree (BSc, BA)",5,Remain,Many EU laws are beneficial to UK - eg environmental,Anti,2,ANTI,1163,350,Against,Agree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Baseline,0,NA
15,1652090000000,09/05/2022 10:03,6431875,4,13,Agree,statements,94,Most weeks,Most weeks,54,Female,"Undergraduate degree (BSc, BA)",6,Remain,We have more in common culturally with our EU neighbours than that which divides us,Anti,6,ANTI,1164,356,Against,Agree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Baseline,0,NA
32,1652090000000,09/05/2022 10:04,6431875,4,30,Agree,statements,94,Most weeks,Most weeks,54,Female,"Undergraduate degree (BSc, BA)",4,Remain,European financial unity gives trading strength,Anti,6,ANTI,1162,356,Against,Agree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Baseline,0,NA
38,1652090000000,09/05/2022 10:04,6431875,4,36,Agree,statements,94,Most weeks,Most weeks,54,Female,"Undergraduate degree (BSc, BA)",5,Remain,Many EU laws are beneficial to UK - eg environmental,Anti,6,ANTI,1163,356,Against,Agree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Baseline,0,NA
21,1652090000000,09/05/2022 10:06,6431971,4,19,Strongly Agree,statements,94,Most weeks,Most weeks,54,Female,"Undergraduate degree (BSc, BA)",6,Remain,We have more in common culturally with our EU neighbours than that which divides us,Anti,7,ANTI,1164,379,Against,Agree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Baseline,0,NA
23,1652090000000,09/05/2022 10:06,6431971,4,21,Strongly Agree,statements,94,Most weeks,Most weeks,54,Female,"Undergraduate degree (BSc, BA)",4,Remain,European financial unity gives trading strength,Anti,7,ANTI,1162,379,Against,Agree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Baseline,0,NA
39,1652090000000,09/05/2022 10:07,6431971,4,37,Strongly Agree,statements,94,Most weeks,Most weeks,54,Female,"Undergraduate degree (BSc, BA)",5,Remain,Many EU laws are beneficial to UK - eg environmental,Anti,7,ANTI,1163,379,Against,Agree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Baseline,0,NA
35,1652090000000,09/05/2022 10:14,6432063,4,31,Somewhat Agree,statements,94,Most weeks,Most weeks,54,Female,"Undergraduate degree (BSc, BA)",6,Remain,We have more in common culturally with our EU neighbours than that which divides us,Anti,5,ANTI,1164,394,Against,Agree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Baseline,0,NA
36,1652090000000,09/05/2022 10:14,6432063,4,32,Somewhat Agree,statements,94,Most weeks,Most weeks,54,Female,"Undergraduate degree (BSc, BA)",4,Remain,European financial unity gives trading strength,Anti,5,ANTI,1162,394,Against,Agree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Baseline,0,NA
38,1652090000000,09/05/2022 10:14,6432063,4,34,Somewhat Agree,statements,94,Most weeks,Most weeks,54,Female,"Undergraduate degree (BSc, BA)",5,Remain,Many EU laws are beneficial to UK - eg environmental,Anti,5,ANTI,1163,394,Against,Agree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Baseline,0,NA
4,1652090000000,09/05/2022 10:27,6432318,4,2,Agree,statements,94,Most weeks,Most weeks,54,Female,"Undergraduate degree (BSc, BA)",4,Remain,European financial unity gives trading strength,Anti,6,ANTI,1162,395,Against,Agree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Baseline,0,NA
27,1652090000000,09/05/2022 10:30,6432318,4,25,Agree,statements,94,Most weeks,Most weeks,54,Female,"Undergraduate degree (BSc, BA)",5,Remain,Many EU laws are beneficial to UK - eg environmental,Anti,6,ANTI,1163,395,Against,Agree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Baseline,0,NA
31,1652090000000,09/05/2022 10:30,6432318,4,29,Somewhat Agree,statements,94,Most weeks,Most weeks,54,Female,"Undergraduate degree (BSc, BA)",6,Remain,We have more in common culturally with our EU neighbours than that which divides us,Anti,5,ANTI,1164,395,Against,Agree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Baseline,0,NA
6,1652090000000,09/05/2022 09:47,6431586,4,4,Strongly Agree,statements,95,Never,Once or twice a year,39,Female,"Undergraduate degree (BSc, BA)",5,Remain,Trade will be affected,Anti,7,ANTI,1169,304,Against,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Somewhat Agree,Somewhat Agree,Somewhat Disagree,Neither Agree nor Disagree,Baseline,0,NA
17,1652090000000,09/05/2022 09:49,6431586,4,15,Disagree,statements,95,Never,Once or twice a year,39,Female,"Undergraduate degree (BSc, BA)",6,Remain,Restriction on immigration,Anti,2,ANTI,1170,304,Against,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Somewhat Agree,Somewhat Agree,Somewhat Disagree,Neither Agree nor Disagree,Baseline,0,NA
47,1652090000000,09/05/2022 09:52,6431586,4,45,Agree,statements,95,Never,Once or twice a year,39,Female,"Undergraduate degree (BSc, BA)",4,Remain,UK's borrowing would increase,Anti,6,ANTI,1168,304,Against,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Somewhat Agree,Somewhat Agree,Somewhat Disagree,Neither Agree nor Disagree,Baseline,0,NA
21,1652090000000,09/05/2022 09:59,6431751,4,19,Disagree,statements,95,Never,Once or twice a year,39,Female,"Undergraduate degree (BSc, BA)",5,Remain,Trade will be affected,Anti,2,ANTI,1169,323,Against,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Somewhat Agree,Somewhat Agree,Somewhat Disagree,Neither Agree nor Disagree,Baseline,0,NA
36,1652090000000,09/05/2022 10:01,6431751,4,34,Somewhat Agree,statements,95,Never,Once or twice a year,39,Female,"Undergraduate degree (BSc, BA)",4,Remain,UK's borrowing would increase,Anti,5,ANTI,1168,323,Against,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Somewhat Agree,Somewhat Agree,Somewhat Disagree,Neither Agree nor Disagree,Baseline,0,NA
45,1652090000000,09/05/2022 10:02,6431751,4,43,Neither Agree nor Disagree,statements,95,Never,Once or twice a year,39,Female,"Undergraduate degree (BSc, BA)",6,Remain,Restriction on immigration,Anti,4,ANTI,1170,323,Against,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Somewhat Agree,Somewhat Agree,Somewhat Disagree,Neither Agree nor Disagree,Baseline,0,NA
11,1652090000000,09/05/2022 10:00,6431807,4,8,Neither Agree nor Disagree,statements,95,Never,Once or twice a year,39,Female,"Undergraduate degree (BSc, BA)",4,Remain,UK's borrowing would increase,Anti,4,ANTI,1168,336,Against,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Somewhat Agree,Somewhat Agree,Somewhat Disagree,Neither Agree nor Disagree,Baseline,0,NA
37,1652090000000,09/05/2022 10:02,6431807,4,34,Strongly Disagree,statements,95,Never,Once or twice a year,39,Female,"Undergraduate degree (BSc, BA)",5,Remain,Trade will be affected,Anti,1,ANTI,1169,336,Against,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Somewhat Agree,Somewhat Agree,Somewhat Disagree,Neither Agree nor Disagree,Baseline,0,NA
50,1652090000000,09/05/2022 10:04,6431807,4,47,Strongly Disagree,statements,95,Never,Once or twice a year,39,Female,"Undergraduate degree (BSc, BA)",6,Remain,Restriction on immigration,Anti,1,ANTI,1170,336,Against,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Somewhat Agree,Somewhat Agree,Somewhat Disagree,Neither Agree nor Disagree,Baseline,0,NA
5,1652090000000,09/05/2022 10:00,6431822,4,3,Disagree,statements,95,Never,Once or twice a year,39,Female,"Undergraduate degree (BSc, BA)",6,Remain,Restriction on immigration,Anti,2,ANTI,1170,340,Against,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Somewhat Agree,Somewhat Agree,Somewhat Disagree,Neither Agree nor Disagree,Baseline,0,NA
46,1652090000000,09/05/2022 10:01,6431822,4,44,Somewhat Agree,statements,95,Never,Once or twice a year,39,Female,"Undergraduate degree (BSc, BA)",4,Remain,UK's borrowing would increase,Anti,5,ANTI,1168,340,Against,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Somewhat Agree,Somewhat Agree,Somewhat Disagree,Neither Agree nor Disagree,Baseline,0,NA
61,1652090000000,09/05/2022 10:01,6431822,4,59,Somewhat Agree,statements,95,Never,Once or twice a year,39,Female,"Undergraduate degree (BSc, BA)",5,Remain,Trade will be affected,Anti,5,ANTI,1169,340,Against,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Somewhat Agree,Somewhat Agree,Somewhat Disagree,Neither Agree nor Disagree,Baseline,0,NA
5,1652090000000,09/05/2022 10:00,6431831,4,3,Strongly Disagree,statements,95,Never,Once or twice a year,39,Female,"Undergraduate degree (BSc, BA)",6,Remain,Restriction on immigration,Anti,1,ANTI,1170,345,Against,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Somewhat Agree,Somewhat Agree,Somewhat Disagree,Neither Agree nor Disagree,Baseline,0,NA
13,1652090000000,09/05/2022 10:01,6431831,4,11,Neither Agree nor Disagree,statements,95,Never,Once or twice a year,39,Female,"Undergraduate degree (BSc, BA)",4,Remain,UK's borrowing would increase,Anti,4,ANTI,1168,345,Against,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Somewhat Agree,Somewhat Agree,Somewhat Disagree,Neither Agree nor Disagree,Baseline,0,NA
64,1652090000000,09/05/2022 10:04,6431831,4,62,Strongly Agree,statements,95,Never,Once or twice a year,39,Female,"Undergraduate degree (BSc, BA)",5,Remain,Trade will be affected,Anti,7,ANTI,1169,345,Against,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Somewhat Agree,Somewhat Agree,Somewhat Disagree,Neither Agree nor Disagree,Baseline,0,NA
13,1652090000000,09/05/2022 10:02,6431844,4,11,Strongly Agree,statements,95,Never,Once or twice a year,39,Female,"Undergraduate degree (BSc, BA)",5,Remain,Trade will be affected,Anti,7,ANTI,1169,350,Against,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Somewhat Agree,Somewhat Agree,Somewhat Disagree,Neither Agree nor Disagree,Baseline,0,NA
24,1652090000000,09/05/2022 10:05,6431844,4,22,Strongly Agree,statements,95,Never,Once or twice a year,39,Female,"Undergraduate degree (BSc, BA)",4,Remain,UK's borrowing would increase,Anti,7,ANTI,1168,350,Against,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Somewhat Agree,Somewhat Agree,Somewhat Disagree,Neither Agree nor Disagree,Baseline,0,NA
36,1652090000000,09/05/2022 10:06,6431844,4,34,Neither Agree nor Disagree,statements,95,Never,Once or twice a year,39,Female,"Undergraduate degree (BSc, BA)",6,Remain,Restriction on immigration,Anti,4,ANTI,1170,350,Against,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Somewhat Agree,Somewhat Agree,Somewhat Disagree,Neither Agree nor Disagree,Baseline,0,NA
17,1652090000000,09/05/2022 10:03,6431875,4,15,Neither Agree nor Disagree,statements,95,Never,Once or twice a year,39,Female,"Undergraduate degree (BSc, BA)",4,Remain,UK's borrowing would increase,Anti,4,ANTI,1168,356,Against,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Somewhat Agree,Somewhat Agree,Somewhat Disagree,Neither Agree nor Disagree,Baseline,0,NA
43,1652090000000,09/05/2022 10:04,6431875,4,41,Disagree,statements,95,Never,Once or twice a year,39,Female,"Undergraduate degree (BSc, BA)",6,Remain,Restriction on immigration,Anti,2,ANTI,1170,356,Against,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Somewhat Agree,Somewhat Agree,Somewhat Disagree,Neither Agree nor Disagree,Baseline,0,NA
52,1652090000000,09/05/2022 10:04,6431875,4,50,Neither Agree nor Disagree,statements,95,Never,Once or twice a year,39,Female,"Undergraduate degree (BSc, BA)",5,Remain,Trade will be affected,Anti,4,ANTI,1169,356,Against,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Somewhat Agree,Somewhat Agree,Somewhat Disagree,Neither Agree nor Disagree,Baseline,0,NA
11,1652090000000,09/05/2022 10:05,6431971,4,9,Strongly Agree,statements,95,Never,Once or twice a year,39,Female,"Undergraduate degree (BSc, BA)",5,Remain,Trade will be affected,Anti,7,ANTI,1169,379,Against,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Somewhat Agree,Somewhat Agree,Somewhat Disagree,Neither Agree nor Disagree,Baseline,0,NA
30,1652090000000,09/05/2022 10:06,6431971,4,28,Disagree,statements,95,Never,Once or twice a year,39,Female,"Undergraduate degree (BSc, BA)",6,Remain,Restriction on immigration,Anti,2,ANTI,1170,379,Against,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Somewhat Agree,Somewhat Agree,Somewhat Disagree,Neither Agree nor Disagree,Baseline,0,NA
31,1652090000000,09/05/2022 10:07,6431971,4,29,Somewhat Agree,statements,95,Never,Once or twice a year,39,Female,"Undergraduate degree (BSc, BA)",4,Remain,UK's borrowing would increase,Anti,5,ANTI,1168,379,Against,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Somewhat Agree,Somewhat Agree,Somewhat Disagree,Neither Agree nor Disagree,Baseline,0,NA
22,1652090000000,09/05/2022 10:13,6432063,4,18,Neither Agree nor Disagree,statements,95,Never,Once or twice a year,39,Female,"Undergraduate degree (BSc, BA)",6,Remain,Restriction on immigration,Anti,4,ANTI,1170,394,Against,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Somewhat Agree,Somewhat Agree,Somewhat Disagree,Neither Agree nor Disagree,Baseline,0,NA
32,1652090000000,09/05/2022 10:14,6432063,4,28,Agree,statements,95,Never,Once or twice a year,39,Female,"Undergraduate degree (BSc, BA)",4,Remain,UK's borrowing would increase,Anti,6,ANTI,1168,394,Against,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Somewhat Agree,Somewhat Agree,Somewhat Disagree,Neither Agree nor Disagree,Baseline,0,NA
51,1652090000000,09/05/2022 10:15,6432063,4,47,Agree,statements,95,Never,Once or twice a year,39,Female,"Undergraduate degree (BSc, BA)",5,Remain,Trade will be affected,Anti,6,ANTI,1169,394,Against,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Somewhat Agree,Somewhat Agree,Somewhat Disagree,Neither Agree nor Disagree,Baseline,0,NA
15,1652090000000,09/05/2022 10:28,6432318,4,13,Agree,statements,95,Never,Once or twice a year,39,Female,"Undergraduate degree (BSc, BA)",4,Remain,UK's borrowing would increase,Anti,6,ANTI,1168,395,Against,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Somewhat Agree,Somewhat Agree,Somewhat Disagree,Neither Agree nor Disagree,Baseline,0,NA
25,1652090000000,09/05/2022 10:29,6432318,4,23,Somewhat Disagree,statements,95,Never,Once or twice a year,39,Female,"Undergraduate degree (BSc, BA)",6,Remain,Restriction on immigration,Anti,3,ANTI,1170,395,Against,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Somewhat Agree,Somewhat Agree,Somewhat Disagree,Neither Agree nor Disagree,Baseline,0,NA
51,1652090000000,09/05/2022 10:31,6432318,4,49,Agree,statements,95,Never,Once or twice a year,39,Female,"Undergraduate degree (BSc, BA)",5,Remain,Trade will be affected,Anti,6,ANTI,1169,395,Against,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Somewhat Agree,Somewhat Agree,Somewhat Disagree,Neither Agree nor Disagree,Baseline,0,NA
29,1652090000000,09/05/2022 09:50,6431586,4,27,Agree,statements,96,Once or twice a year,A few times a year,31,Female,"Undergraduate degree (BSc, BA)",4,Remain,Being part of the EU had more benefits than costs for the UK,Anti,6,ANTI,1174,304,Against,Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Somewhat Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Baseline,0,NA
37,1652090000000,09/05/2022 09:51,6431586,4,35,Strongly Agree,statements,96,Once or twice a year,A few times a year,31,Female,"Undergraduate degree (BSc, BA)",6,Remain,"The arguments put forward by the Leave campaign (e.g. the hateful and inaccurate ""LOOK AT ALL THESE SCARY IMMIGRANTS"" posters) were so awful that, frankly, opposing them felt right in itself.",Anti,7,ANTI,1176,304,Against,Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Somewhat Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Baseline,0,NA
60,1652090000000,09/05/2022 09:52,6431586,4,58,Strongly Agree,statements,96,Once or twice a year,A few times a year,31,Female,"Undergraduate degree (BSc, BA)",5,Remain,There was no compelling reason to leave the EU - i.e. nothing to justify the immense cost and uncertainty the country has been through since then,Anti,7,ANTI,1175,304,Against,Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Somewhat Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Baseline,0,NA
14,1652090000000,09/05/2022 09:59,6431751,4,12,Neither Agree nor Disagree,statements,96,Once or twice a year,A few times a year,31,Female,"Undergraduate degree (BSc, BA)",6,Remain,"The arguments put forward by the Leave campaign (e.g. the hateful and inaccurate ""LOOK AT ALL THESE SCARY IMMIGRANTS"" posters) were so awful that, frankly, opposing them felt right in itself.",Anti,4,ANTI,1176,323,Against,Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Somewhat Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Baseline,0,NA
19,1652090000000,09/05/2022 09:59,6431751,4,17,Somewhat Agree,statements,96,Once or twice a year,A few times a year,31,Female,"Undergraduate degree (BSc, BA)",5,Remain,There was no compelling reason to leave the EU - i.e. nothing to justify the immense cost and uncertainty the country has been through since then,Anti,5,ANTI,1175,323,Against,Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Somewhat Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Baseline,0,NA
56,1652090000000,09/05/2022 10:03,6431751,4,54,Agree,statements,96,Once or twice a year,A few times a year,31,Female,"Undergraduate degree (BSc, BA)",4,Remain,Being part of the EU had more benefits than costs for the UK,Anti,6,ANTI,1174,323,Against,Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Somewhat Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Baseline,0,NA
38,1652090000000,09/05/2022 10:03,6431807,4,35,Agree,statements,96,Once or twice a year,A few times a year,31,Female,"Undergraduate degree (BSc, BA)",6,Remain,"The arguments put forward by the Leave campaign (e.g. the hateful and inaccurate ""LOOK AT ALL THESE SCARY IMMIGRANTS"" posters) were so awful that, frankly, opposing them felt right in itself.",Anti,6,ANTI,1176,336,Against,Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Somewhat Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Baseline,0,NA
45,1652090000000,09/05/2022 10:03,6431807,4,42,Strongly Agree,statements,96,Once or twice a year,A few times a year,31,Female,"Undergraduate degree (BSc, BA)",4,Remain,Being part of the EU had more benefits than costs for the UK,Anti,7,ANTI,1174,336,Against,Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Somewhat Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Baseline,0,NA
54,1652090000000,09/05/2022 10:04,6431807,4,51,Strongly Agree,statements,96,Once or twice a year,A few times a year,31,Female,"Undergraduate degree (BSc, BA)",5,Remain,There was no compelling reason to leave the EU - i.e. nothing to justify the immense cost and uncertainty the country has been through since then,Anti,7,ANTI,1175,336,Against,Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Somewhat Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Baseline,0,NA
10,1652090000000,09/05/2022 10:00,6431822,4,8,Somewhat Agree,statements,96,Once or twice a year,A few times a year,31,Female,"Undergraduate degree (BSc, BA)",4,Remain,Being part of the EU had more benefits than costs for the UK,Anti,5,ANTI,1174,340,Against,Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Somewhat Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Baseline,0,NA
49,1652090000000,09/05/2022 10:01,6431822,4,47,Somewhat Agree,statements,96,Once or twice a year,A few times a year,31,Female,"Undergraduate degree (BSc, BA)",6,Remain,"The arguments put forward by the Leave campaign (e.g. the hateful and inaccurate ""LOOK AT ALL THESE SCARY IMMIGRANTS"" posters) were so awful that, frankly, opposing them felt right in itself.",Anti,5,ANTI,1176,340,Against,Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Somewhat Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Baseline,0,NA
